"","x1","x2","first","last","year","id_x"
"196",TRUE,0.167049774874597,"Ashley","Walton",1920,196
"582",TRUE,-1.07156345933435,"Michael","Todd",1920,582
"914",TRUE,-1.34427422288992,"Joshua","Kheeng",1916,914
"223",TRUE,0.0247265610332526,"Kayla","Smyth",1907,223
"67",FALSE,1.01501411223073,"Anthony","Smith",1906,67
"59",TRUE,0.561630225594947,"Andrew","Weebster",1914,59
"16",FALSE,1.02576434327378,"Justin","Goodwin",1910,16
"267",FALSE,-2.23150784145384,"Megan","Fischer",1916,267
"119",TRUE,-0.0864476248817984,"Jessica","Chang",1901,119
"355",FALSE,1.21411887150738,"Joshua","Potter",1912,355
"27",TRUE,-0.990310393269435,"Zachary","olina",1898,27
"862",FALSE,0.209491618971364,"Jacob","Walton",1915,862
"829",TRUE,-1.79760430773419,"Jacob","Fischer",1903,829
"735",TRUE,0.0015287721105728,"Justin","Ashenfelter",1909,735
"420",TRUE,-0.173491291803657,"Lauren","Andersen",1912,420
"63",TRUE,-1.33293274596388,"Christopher","Todd",1916,63
"574",FALSE,-0.662828325885638,"Victoria","Brady",1904,574
"962",TRUE,0.399330583218035,"Brandon","Mullins",1918,962
"305",FALSE,-3.29474856565501,"John","Anderson",1913,305
"967",FALSE,-0.186211744417431,"Andrew","Walton",1906,967
"589",TRUE,0.409949815734663,"Jacob","Fischer",1900,589
"358",FALSE,0.502426799317114,"Hannah","Wolper",1910,358
"323",TRUE,0.73273486204341,"Alexander","Curry",1900,323
"188",TRUE,-1.01732488968217,"Justin","eedd",1925,188
"934",TRUE,-0.0328271545278914,"Victoria","Keery",1910,934
"807",FALSE,-0.454082175678262,"Daniel","Molina",1902,807
"38",TRUE,-1.173265258746,"John","Weeliams",1921,38
"541",FALSE,0.889398614933653,"Christopher","Smyh",1909,541
"368",FALSE,0.0462534774949788,"Victoria","Smyth",1908,368
"706",TRUE,-0.932555727576858,"Lauren","Meelins",1912,706
"43",TRUE,-0.00279660569217225,"Grace","Anderon",1914,43
"407",TRUE,-1.47891770346337,"Srah","Meelins",1916,407
"551",FALSE,-1.495165083561,"Aloxis","Fischer",1917,551
"804",FALSE,2.09924304501106,"Taylor","Weeliams",1915,804
"373",FALSE,2.66420092629499,"Alyssa","Sherman",1916,373
"314",TRUE,1.83337943525142,"Joseph","Sheerman",1907,314
"220",FALSE,-1.11706055890405,"Samantha","Smyth",1901,220
"749",FALSE,-0.961768054480139,"Honnah","Smit",1913,749
"514",TRUE,-1.39463245489376,"William","Keemps",1923,514
"821",FALSE,-1.09295466264951,"David","Ashenfelter",1914,821
"364",FALSE,1.7949152200372,"Nicholas","Curry",1909,364
"662",FALSE,-3.02082566850211,"Alyssa","Anderson",1907,662
"936",FALSE,0.598923217220172,"Mogan","Christesen",1900,936
"304",TRUE,-0.605320952670879,"Zachary","Cheng",1925,304
