"","x1","x2","first","last","year","id_x"
"300",TRUE,-0.917299029354343,"Anthony","Cury",1919,300
"550",FALSE,2.2753729298422,"Sarah","Mullins",1909,550
"533",FALSE,-0.660055465038452,"Christopher","Smyth",1910,533
"990",FALSE,3.19318427320462,"Mattew","Smoth",1916,990
"142",FALSE,0.828146997013081,"Ashley","Ashenfelter",1918,142
"241",TRUE,0.437418064041416,"Hannah","Sith",1920,241
"279",FALSE,-0.154494499820065,"Matthew","Khong",1908,279
"152",TRUE,-0.291415340917876,"Tyler","Curry",1911,152
"177",TRUE,-0.245026980936737,"Jacob","Webster",1901,177
"201",FALSE,-0.442649963265674,"Gracee","Todd",1920,201
"479",FALSE,-1.20327755449587,"Matthew","Brady",1911,479
"732",TRUE,-0.792136971669568,"Jamees","Andersen",1903,732
"586",TRUE,1.89392927508719,"Meghan","Smyth",1900,586
"292",TRUE,1.55236036677219,"Daniel","Christensen",1924,292
"680",FALSE,0.396861804727208,"James","Molina",1902,680
"566",FALSE,2.70853557393181,"Christopher","Sherman",1924,566
"785",FALSE,-0.994397753163431,"Justin","Sherman",1924,785
"541",TRUE,2.03905470358838,"Victoria","Anderson",1903,541
"334",FALSE,-1.07195002390892,"Taylo","Sherman",1920,334
"98",FALSE,0.60685610789285,"Ashley","Potter",1922,98
"185",FALSE,-2.4629382740838,"Brandon","Smyth",1908,185
"213",FALSE,0.602235563625298,"Christopher","Campos",1916,213
"135",FALSE,-1.13785800893994,"Ashley","Mullins",1914,135
"206",TRUE,-0.349476033823287,"Jessic","Molina",1925,206
"942",FALSE,0.355265100612648,"Hannah","Webster",1906,942
"655",TRUE,0.612476664797622,"Olivia","Ashenfelter",1900,655
"398",FALSE,1.85503766920632,"Victoria","Wolpeer",1925,398
"998",TRUE,0.428002609007062,"Emma","Avola",1900,998
"133",TRUE,-3.57853968631905,"Magan","Brady",1921,133
"816",FALSE,0.465454066290681,"Samatha","Godwin",1904,816
"641",TRUE,0.606305429585835,"James","Brady",1901,641
"853",TRUE,-2.17138962314885,"Emiy","Curry",1929,853
"375",TRUE,-1.30301585861114,"Alexis","Smith",1907,375
"489",TRUE,-0.317866216992471,"Kayla","Christensen",1915,489
"270",TRUE,-0.439397595090585,"Elizabeth","Aderson",1902,270
"379",TRUE,0.105369798522854,"Joshua","Williams",1913,379
"137",FALSE,-0.250305139237523,"Justin","Andersen",1907,137
"420",TRUE,-2.07347084721413,"Justin","Smth",1908,420
"613",FALSE,-0.120888860617666,"Olivia","Todd",1922,613
"631",FALSE,3.68045502979406,"Grace","Christensen",1912,631
"219",FALSE,2.14667104401753,"Daniel","Potter",1917,219
"543",TRUE,0.858234516648704,"Emma","Goodwin",1908,543
"570",FALSE,2.52920998669126,"James","Wolpe",1917,570
"448",TRUE,-0.651320487089379,"Nicholas","Cheng",1900,448
"867",TRUE,0.895337251051305,"lexis","Webter",1900,867
"136",TRUE,0.360964588370718,"Ashley","Sherman",1916,136
"459",FALSE,-0.707325597469276,"Hannah","Sherman",1913,459
"288",TRUE,-0.339017787644687,"David","Fischer",1921,288
"1000",TRUE,-0.402288450666995,"Nicholas","Todd",1917,1000
"568",TRUE,1.01594219093626,"Hannah","Ashenfelter",1913,568
"520",TRUE,-1.30190201747699,"Ema","Smith",1907,520
"368",TRUE,0.867237260395595,"John","Curry",1927,368
"968",FALSE,1.04395975245946,"Brandon","Walton",1917,968
"731",TRUE,-1.88332253858099,"Olivia","Chang",1912,731
"483",FALSE,-0.147661435660705,"Samantha","Molina",1909,483
"52",TRUE,-0.147323915885356,"Grace","Goodwin",1913,52
"580",TRUE,-0.0162990888064202,"Daniel","ullins",1905,580
"599",FALSE,0.419424219757454,"Rachel","Campos",1900,599
"812",TRUE,1.43269369277758,"Lauren","Avila",1901,812
