"","y","first","last","year","id_y"
"1",5.45147660088179,"Jessica","Todd",1923,1
"2",2.64309639630822,"Alexis","Walton",1923,2
"3",3.13155039134201,"Samantha","Webster",1913,3
"4",5.19130664561443,"Emma","Brady",1906,4
"5",-0.618788369069743,"Sarah","Molina",1911,5
"6",2.44592601007569,"Alyssa","Andersen",1906,6
"7",1.81408262853509,"Elizabeth","Brady",1900,7
"8",1.37157690643134,"Daniel","Campos",1923,8
"9",4.31990148690889,"Meghan","Williams",1901,9
"10",4.52753327983692,"Kayla","Mullins",1904,10
"11",4.26873460164524,"Christopher","Mullins",1921,11
"12",0.180452646000546,"Andrew","Curry",1909,12
"13",0.719590697507252,"Emma","Smyth",1918,13
"14",1.59856950962453,"William","Ashenfelter",1911,14
"15",1.57381866326894,"Samantha","Potter",1907,15
"16",1.17877162375425,"Ashley","Anderson",1924,16
"17",1.68815961357144,"Joseph","Goodwin",1908,17
"18",3.38249867876127,"William","Mullins",1917,18
"19",1.60508028921006,"Emma","Brady",1911,19
"20",5.03508790932609,"Rachel","Johnson",1908,20
"21",3.70206372209377,"Samantha","Goodwin",1906,21
"22",1.1680583456246,"Jessica","Williams",1907,22
"23",5.21540500571718,"William","Williams",1924,23
"24",3.41110929444682,"Elizabeth","Smyth",1900,24
"25",1.13940283688685,"Meghan","Campos",1905,25
"26",5.04681713195974,"Emma","Brady",1911,26
"27",3.18427838074747,"Grace","Williams",1919,27
"28",2.5175000339212,"Grace","Brady",1909,28
"29",3.24274435180313,"Justin","Smyth",1907,29
"30",3.24840906377097,"Megan","Webster",1902,30
"31",4.60719274504062,"John","Anderson",1910,31
"32",1.62114086219719,"Ashley","Christensen",1905,32
"33",3.6091987092682,"Jacob","Walton",1904,33
"34",5.23617777163804,"Andrew","Williams",1908,34
"35",4.50321784537316,"Grace","Smith",1915,35
"36",0.388977122571862,"Michael","Sherman",1913,36
"37",4.26307370123175,"Alexis","Goodwin",1904,37
"38",0.903138697653936,"James","Johnson",1912,38
"39",1.34129843345073,"James","Christensen",1913,39
"40",5.20804400346992,"Michael","Brady",1907,40
"41",1.74468333399697,"Emily","Campos",1917,41
"42",3.34140452598709,"Nicholas","Wolper",1923,42
"43",3.91461254437016,"Tyler","Sherman",1913,43
"44",1.90352221365116,"William","Andersen",1907,44
"45",5.06221901852747,"Daniel","Ashenfelter",1919,45
"46",-1.12316027430727,"James","Potter",1908,46
