"","x1","x2","first","last","year","id_x"
"741",TRUE,-2.51283396933155,"Joseph","Kary",1907,741
"106",TRUE,1.95130532466921,"Elizabeth","Cheng",1912,106
"702",FALSE,0.638174311830841,"Joshua","Woler",1909,702
"496",TRUE,-0.6426424679318,"Meghan","Ashenfelter",1912,496
"526",FALSE,1.74126020785175,"Madisn","Brady",1922,526
"662",TRUE,0.0753501425639107,"Jomees","Goodwi",1925,662
"519",FALSE,-1.38789252948668,"Jacob","Webster",1915,519
"286",FALSE,-0.231740480959755,"Nicholas","Avila",1919,286
"625",TRUE,2.16990505246562,"Daid","Smath",1914,625
"95",TRUE,1.38760470117116,"William","Ashenfelte",1904,95
"801",TRUE,2.99061747118933,"Rachel","Mullins",1903,801
"880",FALSE,1.03483403331378,"Anthony","Goodwin",1924,880
"338",FALSE,2.64396401923687,"Jessica","Cheng",1913,338
"189",FALSE,-1.41864136223463,"Andrew","Smith",1915,189
"755",FALSE,-1.58525107393641,"Megan","Cmpos",1913,755
"257",FALSE,1.06406623864559,"Grace","Sherman",1921,257
"993",FALSE,-1.31015347857022,"Tyler","Sheran",1900,993
"779",FALSE,1.08575022818249,"Olivia","Williams",1904,779
"89",FALSE,0.46957956778854,"Alyssa","Brady",1908,89
"514",TRUE,1.25786644301826,"Alyssa","Ptter",1906,514
"425",FALSE,-0.18452493250804,"Alexis","Wabseer",1920,425
"162",FALSE,-1.03535397802204,"Madison","Mullins",1921,162
"503",FALSE,-2.12134370172767,"Victoria","Jhnson",1901,503
"484",TRUE,-0.357141156633491,"Nicholas","Todd",1902,484
"667",TRUE,-0.422258054468075,"Madison","Potter",1923,667
"693",TRUE,0.53809596903822,"aylor","Avila",1916,693
"589",FALSE,0.32901230956969,"Matthew","Kary",1901,589
"556",FALSE,2.76978254146248,"Alexander","Curry",1908,556
"555",FALSE,2.17176812484426,"Lauren","Kary",1905,555
"707",TRUE,0.414591762697338,"Michael","Walton",1900,707
