"","x1","x2","first","last","year","id_x"
"904",TRUE,2.02216772636192,"Olivia","Potteer",1916,904
"641",TRUE,-1.25043975120882,"Ashley","Smyth",1906,641
"453",TRUE,-0.86255043058677,"Rachel","Anderon",1912,453
"45",FALSE,0.534343850981026,"Jessica","Wlper",1905,45
"425",TRUE,-0.435971198953645,"Justin","Avila",1914,425
"244",FALSE,0.904382737451878,"Alyssa","Anderson",1918,244
"259",TRUE,-0.243527479840253,"Grucee","Fischer",1900,259
"814",FALSE,0.854472411314183,"John","Cang",1906,814
"145",TRUE,1.28053454672,"Brandon","Kompos",1904,145
"468",TRUE,-3.39307397639601,"David","Avila",1913,468
"934",FALSE,-0.88227978228701,"Brandon","Molin",1909,934
"211",TRUE,0.0476316879231741,"acob","Chang",1914,211
"611",FALSE,-1.37719635889063,"Joseph","Andersen",1912,611
"954",TRUE,0.0549429374390393,"William","Webster",1925,954
"52",TRUE,0.00713839160334261,"Victoria","Wolpeer",1921,52
"287",TRUE,-0.866777469605952,"John","Fischer",1903,287
"126",TRUE,0.444860976556428,"Lauren","Curr",1901,126
"725",FALSE,0.687371257289014,"Tyler","Syth",1907,725
"225",FALSE,-1.10749689833305,"Daniel","Potter",1900,225
"936",FALSE,0.263903794221826,"Alexis","Cheng",1924,936
"322",TRUE,-1.52759321911417,"Joseph","Andersen",1924,322
"719",FALSE,0.795074333393427,"William","Anderson",1902,719
"941",TRUE,-1.55993416712466,"Emma","Todd",1909,941
"980",TRUE,-0.954909367315074,"Emma","Smyth",1909,980
"420",TRUE,0.511205571291764,"Kaya","Smyth",1914,420
"507",FALSE,1.36978438807584,"Jacob","Cheng",1900,507
"828",TRUE,-3.0285431632757,"Christopher","Smyth",1901,828
"734",FALSE,0.524619780961999,"Kayla","Chritensen",1924,734
"262",TRUE,-0.193982674774631,"Jessica","Mullns",1900,262
"881",FALSE,0.149300466889397,"Khrustofeer","Goodwin",1910,881
"984",FALSE,1.97596646632804,"Alexander","Wolper",1904,984
"571",TRUE,1.1942511552149,"Jessica","Cheng",1921,571
"363",FALSE,-0.0516580434966371,"Nicholas","Ashenfelter",1912,363
"390",FALSE,2.52173856311565,"Anthony","herman",1909,390
"534",FALSE,-1.19381875830262,"Meghan","Williams",1903,534
"365",TRUE,1.77644634697647,"Ryan","Wolper",1915,365
