"","x1","x2","first","last","year","id_x"
"296",TRUE,1.3946468885375,"Sarah","Cheg",1916,296
"200",TRUE,-1.75574157017718,"Elizabeth","Sherman",1902,200
"315",FALSE,-1.48581515178004,"Michael","Smoth",1914,315
"812",TRUE,0.90260294993545,"William","Webster",1924,812
"222",FALSE,1.35758032200696,"Luureen","Webster",1902,222
"589",FALSE,-0.404162513197867,"Megan","Sherman",1924,589
"38",TRUE,1.97126703903964,"Jacb","Potter",1914,38
"85",FALSE,-2.40197171862768,"Victoria","Andorson",1906,85
"143",FALSE,2.10072863133818,"auren","Walton",1908,143
"205",TRUE,-0.315725644505914,"James","Brady",1918,205
"333",TRUE,1.40083848373104,"David","Wobsteer",1923,333
"39",TRUE,-0.704603177204934,"Emma","Wolper",1908,39
"807",FALSE,1.19983755850026,"Joshua","Brady",1920,807
"750",TRUE,-0.343153158851573,"Jussica","Anderson",1900,750
"397",TRUE,-0.862203028492686,"Emma","Christensen",1926,397
"931",TRUE,2.72619475213173,"Rachel","Williams",1920,931
"782",FALSE,-3.42812537193406,"Victoria","Johnson",1913,782
"26",TRUE,0.38736663369782,"Brundon","Ashenfelter",1907,26
"567",FALSE,1.35348841780919,"Zuchary","Andorseen",1908,567
"791",FALSE,0.896297764209424,"Mugan","Mullins",1917,791
"264",FALSE,-0.981087200513391,"Rucheel","Potter",1920,264
"640",FALSE,0.85451054683659,"Matthew","Webster",1920,640
"990",TRUE,0.685099982060921,"Zachary","Goodwin",1919,990
"204",TRUE,-0.624156675709685,"Alexander","Potter",1907,204
"476",TRUE,-0.168772521201214,"Christopher","Kory",1904,476
"465",FALSE,0.247298833951792,"Jusin","Foscheer",1921,465
"623",TRUE,1.98705959083132,"David","Ashenfelter",1913,623
"592",FALSE,0.205553945131013,"Victoria","Andersen",1914,592
"773",TRUE,-0.22882957696663,"Christopher","Curry",1917,773
"198",FALSE,-1.20107572336795,"Andrew","Goodwin",1906,198
"307",TRUE,-1.28561707015228,"Megan","ullins",1916,307
"779",TRUE,-0.0309623858863111,"Lauren","Molina",1915,779
"122",FALSE,0.267505316174432,"Grace","Brady",1925,122
"487",FALSE,0.113677066670361,"Michel","heng",1921,487
"758",FALSE,-1.10891648448307,"Joseph","Campos",1921,758
"681",TRUE,-1.14713692128271,"Emily","William",1902,681
"764",TRUE,1.10409181901469,"Ashley","Potter",1908,764
"767",FALSE,2.22538408367257,"Emma","Campos",1925,767
"74",FALSE,0.0873000282613854,"Alyssa","Khong",1913,74
"865",FALSE,1.92752748437425,"Rachel","Andersen",1902,865
"927",TRUE,-0.485117151366635,"Madison","Cheng",1908,927
"286",FALSE,-2.72394576380501,"Emily","Smith",1913,286
"832",TRUE,-1.7104663361074,"Alexander","Avila",1918,832
"717",FALSE,0.3512466272371,"Lauren","Anderson",1907,717
"786",FALSE,1.89311330625341,"Alexis","Brady",1924,786
"97",FALSE,1.71787202567061,"Rachel","Potteer",1919,97
"294",FALSE,-0.472326344847633,"Alexander","Mullins",1902,294
"7",TRUE,-4.2367835364685,"Lauren","Campo",1908,7
"401",FALSE,1.58323796489364,"Rachel","Walton",1914,401
"58",TRUE,0.165345124813409,"Olivia","Johnson",1902,58
"688",TRUE,-0.743520174259223,"William","olina",1923,688
"504",TRUE,0.344383777361423,"Matthew","Todd",1907,504
"539",FALSE,2.36136495372995,"Zachary","Williams",1916,539
"854",FALSE,-0.656130011813843,"Lauren","Molina",1900,854
"206",FALSE,-0.585321885165376,"Rucheel","Johnson",1920,206
"986",TRUE,2.57934852119542,"Ashley","Tod",1901,986
"166",FALSE,-1.53104952255584,"Nicholas","Wolton",1909,166
"460",FALSE,-0.539574773748122,"Alyssa","Andersen",1911,460
"684",FALSE,-2.24986666404736,"Meghan","Smith",1913,684
"454",FALSE,-0.743370315925108,"Taylor","Chang",1908,454
"423",FALSE,-0.400015083382402,"Lauren","Avila",1919,423
"819",FALSE,1.00674797048522,"Juseef","Goodwin",1923,819
"706",FALSE,0.980435625115476,"Emma","Wolper",1914,706
"653",FALSE,0.199974532826723,"James","Brady",1923,653
"915",TRUE,-2.3722337768091,"Anthony","Ashenfelter",1923,915
"269",TRUE,-0.0879145333817588,"Alexis","Andersen",1910,269
"125",TRUE,-1.8259451780163,"Samantha","Mullins",1925,125
"172",FALSE,2.35550084124417,"Alexander","Webster",1914,172
"950",TRUE,0.340326201988361,"Christopher","Smith",1911,950
"985",TRUE,0.465806553701929,"Nicholas","Sherman",1903,985
"980",TRUE,-2.59787925522025,"William","Brady",1902,980
"966",FALSE,1.60528112625556,"Daniel","Ashefelter",1911,966
"844",FALSE,1.01982754370246,"Jacob","Andersen",1924,844
"958",TRUE,1.06073059698278,"Ryan","Chang",1909,958
"740",TRUE,-0.16750762980169,"Emily","Cheng",1908,740
"991",TRUE,-1.89770880961671,"Emma","Andersen",1925,991
"238",TRUE,-2.78550470079262,"Tyler","Johnson",1905,238
"901",FALSE,0.432841181639348,"David","Fscher",1919,901
"6",TRUE,-0.751329701570417,"John","Curry",1907,6
"131",TRUE,-2.10208508896373,"Justin","Goodwin",1903,131
"516",FALSE,-1.24038430092426,"Elizabeth","Campos",1924,516
"82",TRUE,2.39598454676303,"Andrew","Potter",1906,82
"664",TRUE,2.3126847271004,"Jacob","Wolpeer",1917,664
"887",FALSE,-1.56090281772823,"Jussica","Andersen",1901,887
"446",TRUE,-2.08749292160673,"Sarah","Brady",1922,446
