"","x1","x2","first","last","year","id_x"
"415",FALSE,1.401284010565,"Nicholas","Khang",1913,415
"449",FALSE,1.47912104191615,"Alexis","Smit",1903,449
"964",TRUE,1.80996586405888,"Zachary","Avila",1907,964
"986",TRUE,0.497419734490132,"Justin","Christensen",1919,986
"586",FALSE,-1.28899276842638,"lozabeeth","Andersen",1906,586
"584",FALSE,0.775527751363966,"Khrostofeer","Ashenfelter",1914,584
"737",TRUE,-1.64580664783323,"Tyler","Ashanfeelter",1907,737
"488",TRUE,1.66177039595509,"Tyler","Todd",1918,488
"83",FALSE,-1.01813139550691,"Rachel","shenfelter",1905,83
"668",FALSE,0.931568915997816,"Ryan","Andersen",1909,668
"305",TRUE,-0.179645689645563,"Madison","Sherman",1909,305
"210",TRUE,-0.785285812751718,"Emma","Mullns",1928,210
"127",TRUE,1.253189343412,"Ashley","Potter",1915,127
"194",FALSE,-0.544045837274285,"Rachel","Bady",1914,194
"144",FALSE,-0.570909246668513,"Matthew","Chang",1902,144
"333",FALSE,-1.00308163033975,"Michael","Todd",1911,333
"237",FALSE,-1.72766416493154,"William","Brady",1905,237
"630",FALSE,1.48867136294887,"Elizabeth","Godwin",1904,630
"719",FALSE,1.3442670958859,"Madison","Sherman",1921,719
"437",FALSE,-0.16569639397107,"John","Brady",1901,437
"278",TRUE,0.378036449798993,"Andrew","Khang",1920,278
"623",FALSE,1.68569947726187,"Olivia","Aila",1914,623
"494",TRUE,1.63624119944542,"Elizabeth","Campos",1908,494
"30",TRUE,-0.412986965610992,"Alexi","Wolper",1916,30
"245",FALSE,0.361345780238764,"Emily","Goodwin",1904,245
"451",FALSE,-2.05501565180789,"Elizabeth","Webste",1913,451
"571",FALSE,0.355899432795498,"Lauren","Johnson",1918,571
"78",FALSE,-2.43028428884866,"Zachary","shanfeelter",1901,78
"727",FALSE,-0.543468867295923,"Taylor","Todd",1919,727
"268",FALSE,-1.25855060297651,"Voctoria","Walton",1924,268
"793",TRUE,-3.31700176189726,"Michael","Ashenfelter",1907,793
"855",TRUE,-0.913162629238164,"Brandon","Mullins",1919,855
"223",FALSE,-2.20042041334823,"Mchael","Campos",1913,223
"459",TRUE,0.305566358462643,"Michael","Aala",1919,459
"844",FALSE,-0.895697603619414,"Tylor","Smyth",1902,844
"304",TRUE,1.10593774208125,"Zochary","Andrsen",1915,304
"69",FALSE,1.92780270621598,"Tylor","Mullins",1917,69
"43",FALSE,0.966088809507575,"John","Tadd",1912,43
"750",FALSE,0.171531675641435,"Zachary","Curry",1919,750
"817",TRUE,1.45216894866677,"Nocholas","Goodwin",1922,817
"117",FALSE,-0.718459640311844,"Emily","Potter",1900,117
"777",TRUE,-1.75467434512521,"Meghan","Fascheer",1916,777
"204",TRUE,-0.996813023757711,"Emma","Avila",1915,204
"490",TRUE,0.862031070604469,"David","Avia",1917,490
"506",FALSE,4.09468563518092,"Daniel","Walton",1902,506
"859",TRUE,1.31642167604421,"Kayla","Curry",1912,859
"656",TRUE,-0.555243506820415,"Madison","Gaodwin",1904,656
"282",TRUE,-0.422526631088823,"Brondon","Goodin",1907,282
"345",TRUE,0.820458793750804,"Olivia","Fischer",1902,345
"350",TRUE,0.677926706365234,"Nicholas","Curry",1918,350
"217",TRUE,0.683218321944112,"Andrew","Sherman",1917,217
"839",TRUE,0.392756070867722,"Jessica","Adersen",1914,839
"496",TRUE,-1.19090673938512,"Rachel","Anderson",1918,496
"492",TRUE,0.942006943549681,"Emma","Wolper",1902,492
"403",TRUE,-3.2423415840103,"Lauren","Smith",1922,403
"456",FALSE,1.34310007274598,"Brandon","Mullins",1905,456
"66",TRUE,-1.0043639674622,"Woliam","Ashanfeelter",1921,66
"143",FALSE,-0.265147595925531,"Meghan","Smith",1909,143
"721",TRUE,0.94074573128085,"Sarah","Avila",1926,721
"382",FALSE,0.100269557733422,"Zachary","Avala",1900,382
"84",TRUE,-0.21778618304081,"James","Campos",1902,84
"596",TRUE,-1.44824833765063,"Taylor","Avila",1902,596
"570",TRUE,-0.948863501034458,"Grace","Mullins",1903,570
"52",FALSE,-0.57404234487424,"Brandon","Christensen",1913,52
"460",FALSE,0.870681178850339,"Grace","Smyth",1919,460
"486",TRUE,-0.803863786926023,"Jacob","Malins",1913,486
"300",FALSE,-1.64552911519044,"Joseph","Christensen",1909,300
"7",TRUE,0.887204044140741,"Michael","Khang",1914,7
"157",FALSE,-0.586421997989254,"Lauren","Webster",1911,157
"575",TRUE,-0.696567573082149,"Koyla","Cheng",1911,575
"205",TRUE,3.13974771138095,"Grocee","Potter",1914,205
"697",TRUE,-1.7710076988622,"Alexander","Goodwin",1911,697
"900",TRUE,-0.575926876075674,"Joshua","Ashenfelter",1926,900
