"","y","first","last","year","id_y"
"1",3.98240398422597,"Justin","Campos",1906,1
"2",4.60997763429474,"Samantha","Molina",1901,2
"3",3.0732276831064,"Zachary","Brady",1923,3
"4",2.08371549571432,"Victoria","Curry",1904,4
"5",3.58497231290974,"Alexis","Avila",1921,5
"6",2.2213761121316,"Taylor","Fischer",1908,6
"7",1.12980332624158,"Joseph","Williams",1918,7
"8",2.03453674383134,"Zachary","Smith",1904,8
"9",0.928589769893597,"Jacob","Anderson",1906,9
"10",0.530463079770888,"Matthew","Fischer",1923,10
"11",2.31901421773317,"Ashley","Wolper",1905,11
"12",2.98235213551269,"Victoria","Johnson",1913,12
"13",1.23347100588143,"Brandon","Avila",1916,13
"14",0.387502144159243,"Jacob","Webster",1923,14
"15",1.51961567498037,"Andrew","Johnson",1910,15
"16",0.028612745765343,"Rachel","Williams",1907,16
"17",4.05769187773628,"Tyler","Todd",1902,17
"18",-2.73927909846105,"Sarah","Smith",1904,18
"19",4.00978010469784,"Grace","Wolper",1914,19
"20",2.80468412839538,"Daniel","Ashenfelter",1906,20
"21",2.80439481366442,"David","Smith",1917,21
"22",3.58757152876709,"Megan","Williams",1912,22
"23",2.13274162364705,"Olivia","Anderson",1909,23
"24",1.53035311880507,"Elizabeth","Webster",1902,24
"25",6.06323528384428,"David","Johnson",1905,25
"26",2.08651127815262,"William","Molina",1920,26
"27",4.54059793295737,"Ryan","Williams",1905,27
"28",-0.563157098411232,"Samantha","Mullins",1913,28
"29",-1.3427780990494,"David","Ashenfelter",1905,29
"30",2.22611592120169,"Emma","Sherman",1903,30
"31",-0.533495962195388,"Hannah","Potter",1923,31
"32",2.31640673616088,"Daniel","Curry",1917,32
"33",4.242129748048,"Tyler","Cheng",1923,33
"34",4.88604380619161,"Samantha","Wolper",1920,34
"35",4.56205266964902,"Lauren","Potter",1905,35
"36",1.85815175756532,"Matthew","Webster",1901,36
"37",1.05404066426726,"Matthew","Williams",1922,37
"38",4.96307669011862,"Alyssa","Goodwin",1914,38
"39",2.9321781548881,"Taylor","Brady",1907,39
"40",6.3991699469805,"Matthew","Williams",1907,40
"41",1.75340004736204,"Elizabeth","Todd",1922,41
"42",4.08011831996958,"Kayla","Anderson",1903,42
"43",3.7178361537385,"Tyler","Webster",1914,43
"44",1.99638107785947,"Olivia","Todd",1924,44
"45",6.38576490524023,"Joshua","Christensen",1922,45
"46",1.61936809035872,"Jessica","Chang",1904,46
"47",0.0173887212993354,"Tyler","Todd",1922,47
"48",7.00785879767043,"Elizabeth","Potter",1918,48
"49",0.287888600972065,"Ashley","Avila",1907,49
"50",0.379911236728142,"Michael","Sherman",1915,50
"51",-1.11328847456636,"Michael","Cheng",1903,51
"52",0.962021533028418,"Emma","Chang",1910,52
"53",3.28423011136494,"Emma","Chang",1910,53
"54",2.97157689330731,"Ashley","Fischer",1914,54
"55",1.41110278470246,"Meghan","Fischer",1919,55
"56",2.71900439684625,"Elizabeth","Andersen",1906,56
"57",2.69024046379821,"Daniel","Curry",1922,57
"58",5.11856508479171,"John","Cheng",1916,58
"59",1.06182036759693,"Daniel","Williams",1924,59
"60",5.48014711179712,"Meghan","Molina",1916,60
"61",2.13820332387714,"Zachary","Todd",1913,61
"62",4.98489455146273,"Grace","Sherman",1914,62
"63",1.04982191204738,"Rachel","Mullins",1920,63
"64",5.37045515992794,"Christopher","Christensen",1902,64
"65",5.25494330715216,"Alyssa","Todd",1921,65
"66",1.95210465425269,"Megan","Walton",1919,66
"67",4.66979712358035,"Ryan","Walton",1902,67
"68",-0.244012263891527,"David","Curry",1923,68
"69",0.886844459421499,"Daniel","Andersen",1902,69
"70",2.49020672152134,"Hannah","Williams",1920,70
"71",-0.230106324972551,"Nicholas","Johnson",1910,71
"72",7.33612044455534,"Christopher","Mullins",1912,72
"73",-3.93218520259346,"Hannah","Smith",1904,73
"74",0.391428751422283,"Ryan","Campos",1904,74
"75",3.33030052536288,"Andrew","Avila",1919,75
"76",-1.25240654452759,"Madison","Avila",1921,76
"77",5.35973118106053,"David","Christensen",1908,77
"78",5.07664003333735,"Rachel","Mullins",1917,78
"79",-0.0260534835630355,"Anthony","Johnson",1905,79
"80",1.59964293635304,"Lauren","Fischer",1918,80
"81",3.77294779446635,"Jessica","Wolper",1915,81
"82",-0.117686048093696,"Samantha","Andersen",1919,82
"83",2.89090983952154,"Victoria","Walton",1901,83
"84",2.70223880380318,"Andrew","Fischer",1900,84
"85",3.41111588449671,"Grace","Chang",1915,85
"86",2.42161307000619,"Joshua","Williams",1900,86
"87",-2.98203621633075,"Ryan","Brady",1914,87
"88",0.0542313560908263,"Ryan","Molina",1914,88
"89",0.895531401134602,"Michael","Goodwin",1924,89
"90",2.71044734347962,"Madison","Goodwin",1914,90
"91",3.01104210010759,"Rachel","Goodwin",1901,91
"92",1.91962162584344,"Megan","Walton",1905,92
"93",1.84779537180208,"Taylor","Todd",1915,93
"94",1.85424167642899,"Matthew","Cheng",1907,94
"95",2.55862358219628,"Alexis","Ashenfelter",1915,95
"96",1.7370900497636,"Zachary","Smyth",1918,96
"97",2.92109139611029,"Emma","Goodwin",1922,97
"98",2.0512237598756,"Andrew","Christensen",1908,98
"99",3.17980817376842,"Alexis","Fischer",1912,99
"100",1.87483111506635,"Taylor","Campos",1911,100
"101",2.30560503426626,"Grace","Goodwin",1915,101
"102",2.8486909699631,"James","Anderson",1900,102
"103",4.11993709499143,"Alyssa","Brady",1908,103
"104",1.67016095638592,"Tyler","Mullins",1912,104
"105",1.5098280185406,"John","Andersen",1911,105
"106",0.30219747182149,"Alyssa","Smyth",1915,106
"107",3.07031827720777,"Taylor","Potter",1913,107
"108",2.54187127596355,"Emily","Walton",1916,108
"109",-1.35079080115389,"Madison","Potter",1908,109
"110",-0.772364153989156,"Michael","Ashenfelter",1925,110
"111",-0.593938958755957,"Alexander","Brady",1904,111
"112",1.44635118545001,"Joshua","Potter",1914,112
"113",0.64034357473864,"Tyler","Williams",1903,113
"114",2.33778465273656,"Jessica","Ashenfelter",1905,114
"115",-0.575400279089024,"James","Johnson",1904,115
"116",-0.737687188806353,"Christopher","Fischer",1908,116
"117",1.50148598843163,"Grace","Johnson",1913,117
"118",-0.134348642878846,"Alexis","Walton",1904,118
"119",1.39058743451466,"Matthew","Ashenfelter",1920,119
"120",3.78278552458278,"Samantha","Todd",1911,120
"121",-2.24593463768994,"Alexis","Chang",1919,121
"122",2.68206290787167,"Emily","Mullins",1924,122
"123",5.1892475740273,"Emma","Cheng",1924,123
"124",1.78245558114058,"Emily","Brady",1919,124
