"","x1","x2","first","last","year","id_x"
"445",TRUE,0.344674578294057,"Victoria","Webster",1908,445
"973",FALSE,1.78581092761566,"Alyssa","Fische",1914,973
"732",TRUE,1.52214840622929,"Lauren","Kheeng",1913,732
"156",TRUE,-2.95966011644201,"Zachary","Williams",1904,156
"978",TRUE,-1.39708144562551,"Mudison","Mullins",1905,978
"281",FALSE,-0.173292773343639,"James","Campos",1917,281
"625",FALSE,1.95874690100109,"Alexis","Molina",1910,625
"593",FALSE,0.315104296944371,"Alexis","Molina",1925,593
"383",TRUE,-5.38741752170325,"Emma","Goodwin",1918,383
"834",FALSE,-0.00204311134945534,"Jessica","Ashenfelter",1922,834
"318",TRUE,2.52697958864421,"James","Williams",1899,318
"594",FALSE,-1.56941585287191,"Jacob","Smyth",1909,594
"334",TRUE,-0.410372662252442,"Ryan","Cmpos",1908,334
"351",FALSE,-0.321103088510557,"Muchaeel","Chang",1900,351
"674",TRUE,1.02602041728984,"Anthony","Todd",1914,674
"959",TRUE,2.26289041698309,"Brandon","Geeodwin",1910,959
"847",FALSE,0.140379674906088,"David","Camps",1903,847
"80",TRUE,0.9949326934581,"Brandon","Meelina",1904,80
"108",TRUE,1.24531963849582,"Emuly","Smyth",1902,108
"237",FALSE,-1.843845423789,"Brandon","Walton",1915,237
"429",FALSE,1.69295792182842,"Tyler","Weebster",1913,429
"981",FALSE,-2.28464229475374,"Alexander","Goodwin",1919,981
"652",TRUE,0.333936515855014,"Olivia","Smith",1925,652
"727",TRUE,-1.16120761269761,"Michael","Christensen",1921,727
"928",FALSE,0.813368516307798,"Ryan","Khreestensen",1910,928
"335",FALSE,1.94251971872488,"Rachel","Curry",1918,335
"449",TRUE,-3.89714921160999,"James","Fischer",1908,449
"98",FALSE,-0.546649565714063,"Michael","Avila",1925,98
"785",TRUE,-1.14238846155021,"Ryan","Christesen",1908,785
"552",FALSE,-2.17024790305674,"Joshua","Todd",1914,552
"804",TRUE,1.69157563259355,"Tyler","Sherman",1906,804
"998",FALSE,0.732810705619753,"Alyssa","Smith",1911,998
"743",FALSE,2.93909357368678,"Anthony","Chang",1923,743
"542",TRUE,1.77511775847174,"Elizabeth","Christensen",1910,542
"749",TRUE,0.0551393204624666,"Matthew","Fischer",1901,749
"892",FALSE,-2.46563475211473,"Elizabeth","Anderson",1921,892
"163",FALSE,-1.61823822701549,"Megan","Walton",1901,163
"123",TRUE,0.0175839787230105,"Vuctoria","Campos",1915,123
"239",TRUE,-1.1734933149687,"Michael","Goodwin",1917,239
"882",TRUE,1.38634091189624,"Jessica","Williams",1914,882
"905",FALSE,0.0995690558111735,"Meghan","Fischer",1909,905
"729",FALSE,1.98387470969121,"Hannah","Webster",1908,729
"938",FALSE,1.69211336458024,"Matthew","Campos",1911,938
"881",TRUE,-1.06658458098463,"Emily","Ashenfelter",1909,881
"133",FALSE,-0.545267525093846,"Jessica","Webster",1923,133
"415",TRUE,-0.964143205411881,"Jacob","Andersen",1918,415
"170",TRUE,0.857399693440262,"David","Todd",1905,170
"255",FALSE,0.0228459273716754,"Jacob","Smith",1905,255
"179",TRUE,-0.0178134584666656,"Michael","Seeth",1919,179
"989",FALSE,0.882188602071019,"Anthony","Brad",1906,989
"70",FALSE,0.418104120151344,"Andrew","Mullins",1919,70
"807",FALSE,-1.36831107817443,"Madion","Cheng",1917,807
"573",TRUE,-0.41344909625422,"Samantha","Wolper",1903,573
"276",FALSE,2.91481193904744,"Juees","Smyt",1925,276
"336",TRUE,0.217863190642506,"Mugan","Sheerman",1910,336
"76",TRUE,1.71609748846043,"Ashley","Avil",1921,76
"389",FALSE,-1.16659985365909,"ictoria","Anderson",1914,389
"84",FALSE,0.0226232128656454,"Jacob","Webster",1913,84
"321",FALSE,-1.0785524598218,"Jacob","Tdd",1902,321
"500",FALSE,0.460348600976799,"Madison","Andersen",1906,500
