"","x1","x2","first","last","year","id_x"
"128",TRUE,-1.84848690022543,"Michael","Molina",1910,128
"297",FALSE,0.110417414510262,"Kayla","Christensen",1917,297
"77",TRUE,-1.36988655733694,"John","Wolper",1903,77
"458",TRUE,-1.48988946315858,"Joseph","Sherman",1906,458
"58",TRUE,1.85930260310122,"Emma","Tod",1903,58
"62",FALSE,-2.29151357638275,"Sarah","Brady",1903,62
"978",TRUE,0.0126849092899984,"Brandon","odd",1925,978
"944",FALSE,0.817002516997971,"Jmes","Campos",1921,944
"405",FALSE,-0.477484146652861,"James","King",1901,405
"402",FALSE,-1.76802671863308,"Kayla","Curry",1913,402
"676",FALSE,-0.372956357793343,"David","Wolper",1904,676
"660",TRUE,-0.602017893958124,"Emily","Smith",1915,660
"663",FALSE,-0.207831453522117,"Alexis","Milina",1917,663
"760",TRUE,1.46755211871364,"Meghan","Wolper",1919,760
"156",TRUE,-1.41695427862425,"Jassica","Tod",1901,156
"745",TRUE,-0.28869532012263,"John","Avila",1903,745
"334",FALSE,-1.86103806353487,"Brandon","Smyth",1924,334
"819",TRUE,0.159737221452923,"Ashley","Sherman",1904,819
"232",FALSE,-1.50730410657969,"Alyssa","Christensen",1903,232
"267",FALSE,1.91184809391943,"Ryan","Pottr",1900,267
"53",FALSE,-0.957729354024205,"Madison","Chng",1902,53
"351",FALSE,0.56586273665302,"Chistopher","Mullins",1926,351
"646",FALSE,-0.126282574428704,"Ashley","Kiry",1909,646
"383",FALSE,-2.3593328093118,"Smantha","Chang",1914,383
"678",TRUE,0.032461398021719,"Olivia","Andirson",1903,678
"756",FALSE,-0.282915032173168,"Anthony","Goodwin",1904,756
"655",TRUE,-0.172820925787823,"Justin","Webster",1901,655
"746",FALSE,1.70826856698916,"Ashley","Cheng",1918,746
"818",FALSE,-2.36342649732785,"Christopher","Milina",1901,818
"489",FALSE,1.8733917165748,"Sarah","Walton",1902,489
"22",FALSE,-0.109662584035109,"Daniel","Brady",1909,22
"639",TRUE,1.92420388302027,"Anthony","Avila",1905,639
"109",FALSE,3.12993041015211,"Ryan","Sherman",1910,109
"677",FALSE,-0.648379031385461,"David","Sheman",1913,677
"414",FALSE,-0.86442152256434,"Grac","Johnson",1925,414
"204",FALSE,-0.0420696722311328,"Emma","Webster",1924,204
"636",TRUE,1.78755301898206,"Joshua","Molina",1923,636
"670",TRUE,-1.4904877046202,"Daniel","Campos",1905,670
"816",FALSE,1.69390330165967,"Madison","Sherman",1919,816
"96",TRUE,-2.52881513321258,"John","Johnson",1909,96
"184",FALSE,-0.850471238869237,"Nicholas","Brad",1925,184
"219",FALSE,-3.17488763838959,"Anthony","Molin",1917,219
"848",TRUE,2.13426816777173,"Rchel","Curry",1925,848
"142",TRUE,0.0430547938372594,"Samantha","Cheng",1912,142
"261",TRUE,-2.0034699149443,"Christpher","Todd",1905,261
"836",TRUE,-3.55226106983903,"Taylor","Jihnson",1922,836
"913",FALSE,0.0290559539799922,"Ashley","Avila",1912,913
"719",TRUE,0.6091397399894,"Emily","Todd",1901,719
"803",TRUE,0.0422246368672219,"Daniel","ndersen",1910,803
"153",TRUE,0.0465086356059364,"Samantha","Avila",1910,153
"326",FALSE,-1.55287567141888,"Emma","Campos",1912,326
"240",TRUE,-1.47359139421119,"Meghan","Williams",1922,240
"668",FALSE,-1.44559539017736,"Jessica","Potter",1924,668
"68",FALSE,-1.77799898585637,"Olivia","Fischer",1923,68
"319",FALSE,1.0635139771762,"Ryan","Mullins",1924,319
"416",FALSE,1.05154160303847,"Olivia","Sherman",1913,416
"877",FALSE,2.10355632758671,"David","Chang",1924,877
"990",TRUE,-1.62722229791582,"Lauren","Pitteer",1913,990
"717",FALSE,1.25618635003753,"Taylor","Brady",1923,717
"66",TRUE,2.07297470915229,"Hannah","Todd",1917,66
"190",TRUE,0.566165893482312,"Emma","Aderson",1903,190
"344",TRUE,0.620137894469738,"David","Cheng",1917,344
"208",FALSE,1.74122557544794,"Justin","Fischer",1908,208
"856",TRUE,0.0590118513116043,"Daniel","Goodwin",1913,856
"563",FALSE,-0.124670831647207,"Jessica","Andersen",1907,563
"395",FALSE,-0.292418722119917,"Justin","Goodwin",1907,395
"914",TRUE,-1.92294800788838,"David","Avila",1918,914
"446",TRUE,-1.30411622946721,"Brandon","Christensen",1918,446
"79",TRUE,-1.13310651289196,"Nicholas","Curry",1909,79
"123",FALSE,-0.560682714521738,"John","Anderson",1904,123
"590",TRUE,-2.00577685731626,"Ashley","Wiliams",1913,590
"517",TRUE,0.0171188080929744,"Samantha","Goodwin",1904,517
"739",TRUE,1.32584321230546,"William","Andrsen",1900,739
"775",FALSE,0.43911555035013,"Meghan","Anderson",1912,775
"575",TRUE,-1.45491282741142,"William","Andersen",1906,575
"553",FALSE,-1.50974706099104,"Jessica","Shirma",1914,553
"908",FALSE,-2.06852135619746,"Victoria","Potter",1906,908
"536",FALSE,-0.559302653716851,"Lauren","Andersen",1914,536
"527",TRUE,-1.01091389696207,"Megan","Johnson",1899,527
"581",FALSE,0.0886402213316434,"Gracee","Khing",1904,581
"235",TRUE,-0.975132271165809,"Andrew","Fischer",1912,235
"615",TRUE,-0.85640480928701,"Daniel","Goodwin",1899,615
"89",TRUE,-0.801403266404794,"lyssa","Walton",1905,89
"136",TRUE,-0.71760709725851,"Brandon","Todd",1925,136
"902",FALSE,-0.919244319085545,"Nicholas","Andersen",1923,902
"716",TRUE,1.49869816929631,"Jastin","Bridy",1920,716
"462",TRUE,1.85058337830306,"Jmes","Todd",1922,462
"700",TRUE,1.42392156719749,"Victoria","Chen",1924,700
"73",TRUE,3.39876442861032,"Meghan","Avila",1910,73
"231",TRUE,-1.10758942962055,"Rachel","Johnson",1911,231
"456",FALSE,0.284886708650236,"Vactoria","Sherman",1917,456
"642",TRUE,-0.215002698345832,"Zachary","Chang",1897,642
"372",TRUE,-1.4655541129491,"Jacob","Ashenelter",1902,372
"245",FALSE,-0.0499735240166175,"Christopher","Williams",1903,245
"486",TRUE,0.217735520836384,"Ryan","Bridy",1910,486
"452",TRUE,0.0610381953109313,"Megan","Wiliams",1911,452
"596",FALSE,-1.6142891300401,"David","Curry",1908,596
"181",TRUE,-2.40102940429305,"Anthony","Giodwin",1908,181
"724",FALSE,0.38558233020754,"Matthew","Williams",1921,724
"952",FALSE,1.32588528216705,"John","Walton",1904,952
"419",TRUE,-0.370668890521834,"Megan","Johnson",1912,419
"503",TRUE,-0.510985831299364,"Victoria","Giodwin",1900,503
"165",TRUE,1.90691270833039,"Alyssa","Potter",1917,165
"718",TRUE,1.18501210205867,"Alexis","Molina",1907,718
"882",TRUE,-2.43658926857517,"Olivia","Ashenfelter",1923,882
"193",TRUE,-0.181968079728161,"Jastin","Jihnson",1906,193
"730",TRUE,-0.237336294954417,"Hannah","Molina",1901,730
"339",FALSE,-0.501551813458587,"Zchary","Cheng",1915,339
"610",FALSE,0.647603945717196,"Grace","Mullins",1923,610
"672",TRUE,-0.555666239531039,"Meghan","Avila",1913,672
"813",TRUE,-2.28336044554575,"Brandon","Sherman",1917,813
"314",FALSE,2.41451887889158,"William","ohnson",1907,314
"572",TRUE,-1.28851885019516,"Justin","Goodwin",1915,572
"894",TRUE,0.866116529861136,"Victoria","Curry",1915,894
"567",FALSE,-2.0831183885041,"illiam","Walton",1913,567
"669",TRUE,1.10932035047595,"Madison","Chang",1912,669
"52",TRUE,-0.0752310270834413,"Ryan","Wolper",1909,52
"469",TRUE,0.183764693662602,"Michael","Smith",1905,469
"271",FALSE,0.696625785713312,"Olivia","Walton",1913,271
