"","x1","x2","first","last","year","id_x"
"373",TRUE,1.95437992875622,"Ashley","Anerson",1912,373
"870",TRUE,0.133344243667608,"Megan","Jhnson",1918,870
"285",FALSE,-3.26021586269807,"Joshua","Fischer",1913,285
"849",FALSE,4.05963346613449,"Alexander","Avila",1921,849
"222",TRUE,-0.148322979666807,"Meghan","Tdd",1913,222
"737",FALSE,0.8234259520819,"Lauren","Curry",1908,737
"274",FALSE,2.41166983137395,"John","Williams",1917,274
"618",TRUE,-0.289239595315576,"Victoria","Molina",1913,618
"383",TRUE,-1.73580288946023,"John","Fischer",1914,383
"282",FALSE,-1.56402739403861,"Brandon","Avila",1921,282
"345",TRUE,-1.72397528547606,"Bradon","mith",1917,345
"629",TRUE,-1.03531190654721,"Madison","Smeeth",1909,629
"689",FALSE,-0.0480380534408853,"Ashley","Andersen",1913,689
"914",TRUE,0.885939005560233,"William","Smyth",1920,914
"705",FALSE,-0.0495388128792141,"Joseph","Brady",1905,705
"686",FALSE,1.52476372082918,"Olivia","Molina",1914,686
"469",FALSE,-0.827097996257441,"Ashley","Sheerman",1912,469
"658",FALSE,1.17979561118759,"Elizabeth","Smyth",1904,658
"243",FALSE,0.0246013526309574,"Alexis","Cheng",1916,243
"250",TRUE,-1.1676380819113,"Andrew","Fischer",1920,250
"569",TRUE,-1.90332130423772,"Victoria","Johnson",1906,569
"247",FALSE,1.26378322181935,"Jessica","Kheen",1919,247
"432",FALSE,-0.648772600774317,"Samantha","Andersen",1903,432
"713",FALSE,-0.0514810088929116,"Kayla","Weeliams",1926,713
"364",FALSE,-2.04412856375461,"Alexander","Christensen",1910,364
"463",TRUE,-0.803107074439259,"Ashley","Goodwn",1903,463
"435",TRUE,-1.3498484502246,"Samantha","Sheerman",1905,435
"622",FALSE,-0.997246794599519,"Kayla","Fischer",1902,622
"567",FALSE,2.36375437307761,"Elizabeth","Brady",1913,567
"339",FALSE,-0.299253222867049,"Tyler","Anderson",1901,339
"612",TRUE,0.409006053222445,"Androw","Ashenfelter",1905,612
"421",TRUE,0.717325175496513,"Matthew","Sherman",1900,421
"80",FALSE,-0.314175404082851,"Andrew","Sheran",1905,80
"529",FALSE,-0.477633183007529,"Zachary","Mullins",1921,529
"706",TRUE,3.00401758210485,"Madison","ebster",1913,706
"911",FALSE,-0.10127871931109,"Justin","Chang",1907,911
"78",FALSE,1.03385882234129,"Jacob","Avila",1908,78
"38",TRUE,1.33660803397847,"Anthony","Sheerman",1921,38
"630",FALSE,1.36758750899535,"Moghan","Goodwin",1912,630
"82",TRUE,-0.882332802113782,"Joseph","Kheeng",1924,82
"114",TRUE,-0.931731304882659,"Jessica","Williams",1922,114
"271",TRUE,-1.14554290984785,"Madison","Goodwn",1914,271
"763",TRUE,-0.409534841733859,"Michael","Andeson",1922,763
"398",FALSE,0.677844410097488,"Justin","Anderson",1910,398
"850",TRUE,-0.17454720136609,"David","Potter",1919,850
"473",FALSE,-2.4541878474757,"David","Chang",1908,473
"367",TRUE,-1.32359771588667,"Sarah","Andersen",1917,367
"751",TRUE,-1.96032426369483,"Christopher","Brady",1915,751
"512",TRUE,1.09734213408793,"Tyler","Chang",1913,512
"508",FALSE,2.04833573081308,"Andrew","Fischer",1923,508
"130",TRUE,-0.0405426416328649,"Elizabeth","Chang",1921,130
"465",FALSE,-0.997419468547859,"Jessica","Chang",1911,465
"827",TRUE,-2.27321593092658,"Sarah","Chang",1926,827
"460",TRUE,-0.00307613834451987,"Nicholas","Ashenfelter",1904,460
"696",TRUE,-0.0513097306431175,"Kayla","Ashenfelter",1923,696
"893",FALSE,-0.949568881006334,"Alexander","Weebster",1914,893
"169",FALSE,-0.394383141100619,"Dovid","Brady",1911,169
"265",TRUE,1.51541296305975,"Madison","Wolper",1908,265
"772",FALSE,0.856092863841583,"Anthony","Molina",1926,772
"74",TRUE,-1.19965674396434,"Christopher","Molina",1923,74
