"","y","first","last","year","id_y"
"1",2.85015685331987,"Jessica","Walton",1921,1
"2",4.43614147766315,"Grace","Avila",1910,2
"3",3.20979942583282,"Christopher","Walton",1917,3
"4",3.28316528538353,"Christopher","Johnson",1900,4
"5",2.8991115616502,"Victoria","Smith",1904,5
"6",3.85276512760911,"Emma","Todd",1923,6
"7",-1.85227442197224,"Sarah","Campos",1925,7
"8",-0.84733347230416,"Sarah","Avila",1905,8
"9",3.1640398900939,"Tyler","Curry",1920,9
"10",1.82755714831115,"Sarah","Campos",1911,10
"11",1.78567269776489,"Jessica","Campos",1920,11
"12",5.38993239728534,"Christopher","Potter",1921,12
"13",2.28055390877027,"Brandon","Johnson",1915,13
"14",2.87652528111265,"Olivia","Smith",1907,14
"15",0.417103379910647,"Alexis","Mullins",1910,15
"16",-0.2575763612215,"Olivia","Avila",1924,16
"17",-0.353610725034727,"Victoria","Potter",1909,17
"18",1.10868684016301,"Megan","Molina",1923,18
"19",2.71742931292232,"James","Sherman",1911,19
"20",4.7630235565237,"Victoria","Andersen",1922,20
"21",0.077575514860995,"Daniel","Ashenfelter",1905,21
"22",5.10198965485916,"Andrew","Brady",1900,22
"23",3.18017648821032,"Alexander","Cheng",1905,23
"24",2.01642000636361,"Lauren","Christensen",1923,24
"25",5.1759212494562,"Ryan","Wolper",1917,25
"26",2.35503470885411,"Alexis","Goodwin",1913,26
"27",-1.1988770304635,"Zachary","Andersen",1919,27
"28",5.30629789320544,"Jacob","Smith",1914,28
"29",0.504532829573392,"Anthony","Anderson",1923,29
"30",3.1043647042462,"Ashley","Johnson",1925,30
"31",2.81030823443703,"Meghan","Webster",1909,31
"32",-0.72456394163842,"Hannah","Cheng",1924,32
"33",3.09435604079702,"Joshua","Andersen",1911,33
"34",1.8128267873497,"Megan","Andersen",1917,34
"35",3.95989516614761,"Andrew","Sherman",1910,35
"36",1.71990213389475,"Emma","Smyth",1922,36
"37",4.83583065655712,"Ashley","Molina",1920,37
"38",2.6744824171602,"Alexander","Cheng",1901,38
"39",-3.30784056448367,"David","Williams",1921,39
"40",1.93567369221979,"Brandon","Christensen",1917,40
"41",1.19232750707581,"Grace","Smyth",1915,41
"42",2.88668764235679,"Sarah","Avila",1922,42
"43",0.655890999540103,"Rachel","Brady",1903,43
"44",3.81518146817175,"Lauren","Molina",1920,44
"45",1.27163195383912,"Kayla","Johnson",1917,45
"46",3.78933841880257,"Lauren","Smyth",1900,46
"47",3.15143433256725,"Madison","Ashenfelter",1918,47
"48",0.381635475685725,"Meghan","Andersen",1905,48
"49",1.10537526011108,"Andrew","Ashenfelter",1911,49
"50",6.44851097919289,"Lauren","Todd",1903,50
"51",-1.15660250449552,"Michael","Chang",1920,51
"52",6.30461784400264,"Megan","Goodwin",1905,52
"53",0.0387946485163166,"William","Johnson",1925,53
"54",1.37869657450851,"Sarah","Cheng",1914,54
"55",3.42753153312354,"John","Cheng",1921,55
"56",3.99798440752817,"Jessica","Christensen",1925,56
"57",2.12754058043416,"Joshua","Potter",1919,57
"58",2.78287209140854,"Olivia","Campos",1912,58
"59",1.34195381363585,"Emma","Potter",1916,59
"60",1.07296131531193,"Alexis","Cheng",1902,60
"61",2.70366689363248,"Nicholas","Campos",1913,61
"62",1.21550252278971,"Victoria","Anderson",1921,62
"63",2.53950998139001,"Lauren","Andersen",1903,63
"64",0.596107185920684,"Taylor","Walton",1916,64
"65",-0.883817734466215,"Emily","Smith",1914,65
"66",-0.616406081435857,"Alyssa","Johnson",1925,66
"67",3.47878372924966,"Alexander","Johnson",1918,67
