"","y","first","last","year","id_y"
"1",2.60123270267966,"Brandon","Todd",1902,1
"2",0.696147695561522,"Meghan","Mullins",1910,2
"3",1.17059815594509,"Ashley","Smith",1911,3
"4",0.0631687425270904,"Lauren","Chang",1904,4
"5",2.59869097946944,"Taylor","Potter",1907,5
"6",2.09593702669171,"Jacob","Johnson",1904,6
"7",2.65110910184898,"Madison","Christensen",1922,7
"8",1.24458025348139,"Victoria","Cheng",1901,8
"9",3.19060049044527,"William","Campos",1906,9
"10",0.476963348524137,"Alexis","Brady",1911,10
"11",0.522476652046181,"Nicholas","Chang",1923,11
"12",1.06410120583119,"Matthew","Mullins",1924,12
"13",5.26419506132677,"Joshua","Goodwin",1916,13
"14",4.57491262163837,"Alexis","Johnson",1904,14
"15",2.52851569679604,"Ashley","Christensen",1913,15
"16",6.67624720769531,"Emma","Fischer",1900,16
"17",-0.350931023777029,"Meghan","Potter",1923,17
"18",1.34683907727886,"Olivia","Molina",1921,18
"19",5.42459442437558,"Hannah","Potter",1924,19
"20",2.06755801306191,"Olivia","Sherman",1924,20
"21",1.64279550941877,"William","Sherman",1911,21
"22",4.03448389284186,"Samantha","Anderson",1909,22
"23",2.10757119799715,"Anthony","Curry",1924,23
"24",0.0192974994184318,"Jacob","Wolper",1914,24
"25",2.02371449636576,"Brandon","Smyth",1924,25
"26",6.01570793373157,"Zachary","Walton",1923,26
"27",-1.58234850229701,"Joseph","Mullins",1913,27
"28",2.6513043628664,"John","Wolper",1913,28
"29",1.10461410746764,"Matthew","Molina",1910,29
"30",2.26696860776538,"Ashley","Johnson",1920,30
"31",-0.624729489213257,"Victoria","Molina",1911,31
"32",1.94183493587565,"Alexander","Avila",1921,32
"33",0.723282718025795,"Daniel","Smith",1925,33
"34",2.05066863057038,"Matthew","Fischer",1911,34
"35",5.10100009927438,"Alyssa","Curry",1922,35
"36",1.84902446042676,"Alexander","Chang",1925,36
"37",2.17837228147256,"Victoria","Cheng",1907,37
"38",1.50076963595923,"Andrew","Walton",1909,38
"39",3.20172013086374,"Grace","Webster",1904,39
"40",2.64234037668935,"Lauren","Cheng",1911,40
"41",-0.109829907382911,"Madison","Smyth",1913,41
"42",1.91354392667863,"Taylor","Smith",1911,42
"43",-0.327277153807662,"Tyler","Potter",1910,43
"44",1.34370855107104,"Victoria","Christensen",1922,44
"45",1.94536696731235,"David","Williams",1924,45
"46",1.87960170233218,"Jacob","Fischer",1919,46
"47",4.7350489565218,"Alexis","Andersen",1908,47
"48",4.12489937805562,"Hannah","Goodwin",1900,48
"49",1.18893981878932,"Emily","Mullins",1914,49
"50",3.61294812260655,"Kayla","Smith",1902,50
"51",-0.535398057693656,"Samantha","Curry",1913,51
"52",-0.227850435825669,"Ryan","Anderson",1902,52
"53",5.79006538763658,"Anthony","Avila",1920,53
"54",1.31886204123906,"Christopher","Sherman",1918,54
"55",1.65237695093264,"Lauren","Ashenfelter",1919,55
"56",2.20211086043591,"Emily","Sherman",1905,56
"57",2.95682788132045,"Jacob","Todd",1905,57
"58",5.86300249066086,"Nicholas","Cheng",1904,58
"59",1.52052896735071,"Justin","Todd",1911,59
"60",3.13124876409356,"Anthony","Ashenfelter",1916,60
"61",0.237856795545439,"Anthony","Walton",1921,61
"62",2.822593794938,"Victoria","Johnson",1922,62
"63",1.66076329384036,"John","Williams",1916,63
"64",2.26865813321028,"Andrew","Smyth",1910,64
"65",3.5757147656068,"Matthew","Chang",1902,65
"66",2.90384571935304,"Meghan","Fischer",1916,66
"67",2.73232174275793,"Elizabeth","Smith",1921,67
"68",2.81250480521151,"Grace","Sherman",1923,68
"69",2.32510971016771,"Jessica","Webster",1914,69
"70",2.54121929253718,"Ashley","Sherman",1904,70
"71",6.56190438919042,"Andrew","Christensen",1922,71
"72",-0.732092070082966,"Emma","Curry",1904,72
"73",3.15232795207251,"Olivia","Cheng",1903,73
