"","x1","x2","first","last","year","id_x"
"804",TRUE,-1.80583106776217,"Joseph","Molina",1925,804
"184",TRUE,1.38828976028673,"arah","Mullins",1900,184
"628",FALSE,-1.90368012506813,"Christopher","Christensen",1916,628
"793",FALSE,-0.934573390993234,"John","Smith",1904,793
"482",TRUE,-1.10010437145762,"Lauren","Mullins",1912,482
"392",TRUE,-0.278053144283355,"Madison","Wolper",1900,392
"934",FALSE,-0.143264000257513,"Hannah","Andersen",1908,934
"641",TRUE,1.15436018866479,"Andrew","Khrustensen",1916,641
"606",FALSE,0.113568475154808,"Matthew","Fuscheer",1907,606
"354",FALSE,1.28981665088686,"Alexander","Chang",1921,354
"322",FALSE,1.70188716620508,"Alexis","Andersen",1907,322
"971",FALSE,1.18722739960572,"Joshua","Smyth",1920,971
"737",FALSE,-0.0908954105383427,"Jacob","Anderson",1902,737
"385",TRUE,-2.13255707375324,"Meghan","Avila",1913,385
"762",FALSE,-0.348434379672819,"Michael","Curry",1911,762
"468",TRUE,-1.71964689726839,"Matthew","Godwin",1907,468
"403",TRUE,-2.19702239392633,"Taylor","Webster",1915,403
"543",FALSE,-0.310284286169088,"Andrew","Brady",1913,543
"976",FALSE,-0.933875719121792,"Zachary","Mulina",1912,976
"405",TRUE,-0.946493696197179,"Matthew","Chng",1911,405
"226",TRUE,-1.9049207606981,"Taylor","Williams",1902,226
"760",TRUE,0.953484684845994,"David","Johnson",1921,760
"142",FALSE,2.96889523710041,"Eleezabeth","Christensen",1920,142
"553",FALSE,0.192577625657022,"Samantha","Wuliams",1915,553
"515",FALSE,0.581855981391307,"Emma","Smth",1905,515
"524",FALSE,-0.512109142277556,"Bandon","Walton",1902,524
"688",FALSE,-0.339571271453217,"Alyssee","Mullins",1915,688
"576",TRUE,1.44334938229791,"John","Fischer",1915,576
"754",FALSE,0.966930862371646,"Matthew","Ahenfelter",1907,754
"69",FALSE,-0.544398506095265,"Samantha","Chang",1919,69
"109",FALSE,-0.177366298631269,"Michael","Curry",1917,109
"575",FALSE,-0.530535365314232,"Eleezabeth","Smyth",1917,575
"680",TRUE,1.51595256057343,"Emily","Cheng",1914,680
"967",TRUE,-0.932897830020963,"Taylor","Anderson",1918,967
"826",FALSE,-2.07800803775651,"Alexander","Ashenfelter",1912,826
"530",FALSE,0.758000697087544,"Elizabeth","Todd",1921,530
"632",TRUE,-1.35279543849118,"Samantha","Avila",1902,632
"846",TRUE,0.352849413958549,"Emma","Mullins",1921,846
"155",TRUE,0.735226895340825,"Sarah","Molina",1900,155
"800",FALSE,1.12685973972458,"Megan","Guodwin",1915,800
"377",TRUE,0.831144968705331,"Andrew","Curry",1925,377
"477",TRUE,1.1057730514475,"James","Curry",1904,477
"857",TRUE,-0.154433940215953,"Victoria","Sherman",1915,857
"540",TRUE,-3.72861622419539,"Joshua","Molina",1903,540
"983",TRUE,1.97236933993328,"Sarah","Putteer",1898,983
"381",TRUE,-0.835180095760312,"Eleezabeth","hung",1919,381
"840",TRUE,0.184246016339374,"Justin","Potter",1903,840
"659",TRUE,0.79101631194929,"Sarah","Guodwi",1905,659
"968",TRUE,-1.09547342997879,"Grace","ndersen",1905,968
"107",TRUE,-2.17335835768198,"Megan","Potter",1928,107
"559",FALSE,1.03961465829795,"Teeylor","Smyth",1908,559
"288",FALSE,-0.622857914103438,"Justin","Brudy",1907,288
"219",TRUE,-1.85865082817838,"James","Molina",1913,219
"774",FALSE,0.284934053799479,"Meghn","Molina",1914,774
"829",FALSE,-2.14977160948768,"acob","Brudy",1911,829
"173",TRUE,2.9905485221547,"Christopher","Fischer",1915,173
"741",FALSE,1.29677125344292,"Megan","Potter",1912,741
"237",TRUE,2.1691107645407,"eghan","Mullins",1902,237
"656",FALSE,-2.03430380504563,"Sarah","Williams",1919,656
"374",FALSE,1.04035643240467,"James","Chang",1910,374
"307",FALSE,2.04521478499118,"Brandon","Todd",1912,307
"643",TRUE,2.19981644749889,"Alexander","Goodwin",1905,643
"2",FALSE,-0.875551584857704,"Andrew","Putteer",1914,2
"86",FALSE,-1.66453170635021,"Matthew","Guodwin",1919,86
"537",FALSE,-4.7589305432618,"James","oodwin",1908,537
"417",FALSE,-0.174592276191097,"Meghan","Kury",1924,417
"640",FALSE,2.9531983000988,"John","Chng",1910,640
"372",FALSE,-1.9499298803508,"Hannah","ohnson",1910,372
"350",FALSE,-2.3046023877963,"Mgan","Sherman",1910,350
"364",FALSE,0.0796051517842746,"Lauren","Cheng",1915,364
"180",TRUE,-0.328499511982566,"Lauen","Avila",1900,180
"692",TRUE,-1.26810559769237,"Ashley","Wulpeer",1921,692
"289",TRUE,0.700712618525348,"Kayla","Molina",1922,289
"639",FALSE,-0.590699511556226,"Lauren","Cheng",1902,639
"454",TRUE,1.77539250778964,"Daniel","Molina",1907,454
"120",TRUE,0.97459651491445,"adison","Williams",1923,120
"861",TRUE,-0.677545840458448,"Tyleer","Campos",1904,861
"152",TRUE,-0.197283750057032,"Emma","Fischer",1910,152
"548",TRUE,-0.850317694851869,"Olivia","Fischer",1912,548
"291",FALSE,-1.43282251412494,"Christopher","Christensen",1912,291
"713",TRUE,0.194019990734091,"Megan","Christensen",1907,713
"30",FALSE,-1.05317266788451,"Matthe","Fuscheer",1915,30
"373",TRUE,3.69311465554369,"Nicholas","Johnson",1922,373
"951",FALSE,1.91054476597754,"James","Todd",1919,951
"907",FALSE,2.43689940720629,"Tler","Tod",1925,907
"95",TRUE,-1.08194723713403,"David","Molina",1905,95
"429",TRUE,0.806444308953016,"Taylor","Shermn",1909,429
"415",TRUE,1.63879742353226,"Emma","Walton",1905,415
"94",TRUE,-1.97688914463689,"Matthew","Todd",1913,94
"915",TRUE,0.404476717377851,"Anthony","Wolper",1921,915
"778",TRUE,0.710260757091416,"Joshua","Walton",1924,778
"893",FALSE,-0.765591844128802,"Matthew","Wolper",1922,893
"175",FALSE,1.01905551463544,"Ashley","Campo",1921,175
"666",FALSE,0.965866343394097,"Brandon","Goodwin",1924,666
"716",TRUE,-1.30298219616284,"Joseph","Khung",1925,716
"314",TRUE,1.6449884952582,"Kayla","Christensen",1921,314
"669",TRUE,0.300854925596327,"James","Walton",1909,669
"869",TRUE,0.319623488821135,"Elizabeth","Wulon",1925,869
"602",TRUE,-2.29985022651089,"Michael","Mullins",1920,602
"585",FALSE,0.812816881812544,"Emma","Smth",1900,585
"781",TRUE,2.66162903378877,"Alexis","Molina",1917,781
"630",FALSE,0.114264020744401,"Alexis","Smith",1918,630
"991",TRUE,1.57686091789273,"Kyla","Walton",1913,991
"836",FALSE,0.839404861697322,"Christopher","Wbster",1902,836
"925",TRUE,-0.115883239550818,"Meghan","Walton",1912,925
"153",TRUE,-1.86362503524115,"Rachel","Walton",1899,153
"282",TRUE,-0.0979936564885767,"Joshua","Williams",1900,282
"202",TRUE,0.797175256170988,"Joshua","Christensen",1920,202
"213",TRUE,1.04134745832921,"David","Campos",1916,213
"339",FALSE,0.928379210032769,"Asley","Chang",1907,339
"848",TRUE,-1.46999315828489,"Ryan","Avla",1912,848
"441",FALSE,-0.195879695502316,"Emma","Brudy",1919,441
"138",TRUE,0.219814857124593,"Madison","Tudd",1915,138
"111",FALSE,0.323104770426205,"Ryan","Camos",1912,111
"49",TRUE,-0.408951138500329,"Anthony","Curry",1915,49
"96",FALSE,0.104847956409778,"Samantha","Sherman",1915,96
"880",FALSE,-0.172142822049729,"Ashley","Williams",1906,880
"504",TRUE,-1.18164955149903,"Joseph","Brady",1922,504
"253",TRUE,-0.15437233713558,"Anthony","Chang",1927,253
"825",TRUE,-3.11587142593309,"Taylor","Mullins",1905,825
"457",FALSE,-0.704145450410016,"Jacob","Mullins",1914,457
"395",FALSE,-2.60252303165031,"Meghan","Anderson",1911,395
"455",FALSE,-1.96038121650664,"Ryan","Chang",1915,455
"667",FALSE,-0.434185617268537,"Madison","Anderson",1921,667
"211",FALSE,0.82483388645316,"Emily","Mullins",1910,211
"725",TRUE,2.13675082228142,"Elizabeth","Moina",1906,725
"473",TRUE,-0.286433568238032,"Joshua","Christensen",1905,473
"157",FALSE,-0.234035590608955,"Jacob","Johnson",1910,157
"132",TRUE,1.4119943202551,"Andrew","Christensen",1920,132
"445",FALSE,-1.62186381565738,"Hannah","Curry",1925,445
"200",TRUE,2.04154056201286,"Alexander","Mullins",1901,200
"399",FALSE,0.880952231337521,"Anthony","Walton",1915,399
"535",TRUE,1.66900412177534,"Vicoria","Smith",1922,535
"255",TRUE,-0.815670775882054,"Olivia","Webster",1915,255
"851",FALSE,2.0339289455437,"Michael","Campos",1912,851
"947",FALSE,-0.375190115097894,"Joseph","Anderson",1914,947
"881",FALSE,2.45698872323786,"mma","Christensen",1924,881
"649",FALSE,1.92692522051403,"Grace","Fischer",1917,649
"794",FALSE,2.16373214730234,"Alexander","Avila",1913,794
"847",FALSE,-0.667975444815569,"Sarah","Christensen",1908,847
"85",TRUE,0.817906668671265,"Victoria","Curry",1907,85
"498",FALSE,-0.111525505354855,"Rachel","Goodwin",1919,498
"521",TRUE,-1.17748940412658,"Alyssa","Smith",1906,521
"413",FALSE,-0.68477873579257,"John","Cheng",1902,413
"137",TRUE,1.74819434077091,"Michael","Chang",1917,137
"201",FALSE,0.663606684206031,"Meghan","Smith",1919,201
"816",FALSE,-0.824706409011599,"Michael","Avia",1911,816
"401",TRUE,-1.28877091110675,"Grace","Avila",1913,401
"662",TRUE,1.75516691346731,"Taylor","illiams",1906,662
"43",TRUE,-1.15766892252216,"Laure","Ashenfelter",1913,43
"603",FALSE,0.429657016942062,"Elizabeth","Todd",1899,603
"76",TRUE,1.57592620058699,"Alexander","Smyth",1918,76
"310",TRUE,1.55314768220981,"Jhn","Todd",1915,310
"470",TRUE,0.579380266066485,"Taylor","Ashenfelter",1906,470
"71",FALSE,1.67181192357046,"Alexis","Wolper",1917,71
"842",TRUE,-1.0329580982286,"Zachary","Wolper",1923,842
"819",TRUE,-0.712030833343411,"Ashley","Goodwin",1924,819
"165",FALSE,-0.124739460584411,"Andrew","Christensen",1908,165
"872",TRUE,-0.105174193419613,"Matthew","Chang",1910,872
"8",TRUE,1.62542944520127,"Lauren","Wolpr",1905,8
"128",TRUE,-0.458541926764724,"Lauren","olina",1904,128
"146",FALSE,2.06418295011632,"Rachel","Smuth",1909,146
"744",TRUE,2.0902010133439,"Justin","Andersen",1923,744
"626",TRUE,-0.427508714812754,"Matthew","Christensen",1909,626
"930",TRUE,0.581106155264997,"Zachary","Williams",1907,930
"617",TRUE,0.334878431623825,"Ashley","Molin",1913,617
"837",FALSE,-0.609880213903047,"Elizabeth","Anderson",1913,837
"464",FALSE,1.01300383883591,"Emily","Wulton",1903,464
"623",TRUE,-0.341163838158649,"Meghan","Christensen",1912,623
"890",FALSE,3.46252716426725,"David","Webster",1925,890
"618",FALSE,0.662427824656205,"Ashley","Andersen",1908,618
"511",FALSE,-0.400835867822676,"Michael","Webster",1907,511
"217",FALSE,-1.17634916113409,"Jacob","Avila",1907,217
"77",TRUE,0.0590246411694107,"Sarah","Sheran",1912,77
"232",FALSE,-1.23983806963434,"Jessica","Wolper",1916,232
"701",FALSE,-0.331826866022911,"Ryan","Andurson",1910,701
"921",TRUE,0.464750807584176,"Alyssa","Cheng",1906,921
"163",TRUE,-0.244409922858288,"Megan","Walton",1918,163
"717",FALSE,-3.25889006948926,"Zachary","Chang",1914,717
"689",TRUE,0.20506357554027,"Grace","Chang",1903,689
"465",TRUE,-2.50073066765206,"Michael","Kury",1909,465
"384",FALSE,1.06128535989976,"Rachel","Mullins",1905,384
"824",TRUE,-2.1293894403487,"Michael","Shurman",1902,824
"525",TRUE,-1.24224527513914,"Rachel","Campos",1919,525
"133",FALSE,-0.0527129723707463,"Emily","Potter",1925,133
"36",FALSE,-2.6749103448463,"Justin","Fischer",1911,36
"933",FALSE,0.538043847412056,"William","Brady",1918,933
"164",FALSE,0.0220225674362398,"Brandon","Capos",1909,164
"650",FALSE,-0.966856958912902,"Vitoria","Khung",1907,650
"286",FALSE,-0.739362856079175,"Lauren","Andersen",1925,286
"144",TRUE,-0.673307248491273,"Megan","Avila",1917,144
"446",FALSE,-2.12602837294905,"Emma","Sherman",1900,446
"14",TRUE,0.997118717647345,"Joseph","Mulins",1917,14
"571",TRUE,1.02203735468291,"Megan","hang",1919,571
"475",TRUE,0.229213428492022,"Alexis","Johnson",1899,475
"416",TRUE,-1.1148539441748,"James","heng",1900,416
"973",FALSE,-2.30770382054278,"Rachel","Wolpr",1905,973
"172",FALSE,-1.84863223972059,"Andew","Ashenfelter",1918,172
"112",TRUE,1.16170977340425,"Daniel","Potter",1923,112
"74",FALSE,0.822950964053596,"John","odd",1916,74
"486",FALSE,-0.549815148336034,"Megan","Wulton",1916,486
"376",FALSE,0.0882344357909975,"Alexis","Avil",1924,376
"817",TRUE,0.019388599048441,"Jacob","Curry",1915,817
"304",TRUE,0.263159337525027,"Kayla","Bady",1921,304
