"","x1","x2","first","last","year","id_x"
"484",FALSE,1.57370825847925,"Sarah","Walton",1900,484
"401",FALSE,1.57719384949588,"David","Waton",1918,401
"771",FALSE,-1.50967625108875,"Samantha","Camos",1912,771
"948",TRUE,-1.34733901227698,"Emily","Smyth",1911,948
"514",FALSE,-2.09376209568201,"Matthew","Avyla",1903,514
"753",FALSE,2.02862171976719,"Victoria","Brady",1901,753
"268",FALSE,-0.42792238872854,"Elizabeth","Sherman",1915,268
"982",FALSE,0.134390695691697,"James","ullins",1915,982
"62",FALSE,1.45696504483081,"Taylor","Wiliams",1907,62
"389",TRUE,-3.0219222733773,"Grace","Potter",1916,389
"687",FALSE,0.190677788182942,"Jacob","Smyt",1915,687
"13",TRUE,0.378176223822978,"Hannah","Chang",1905,13
"168",FALSE,-1.1348818787136,"Grace","Fscher",1903,168
"282",FALSE,0.765956127641049,"Lauren","Andyrsn",1925,282
"845",FALSE,0.286731516553541,"Alexander","Christensen",1913,845
"669",TRUE,1.22671224523793,"Samantha","Webster",1918,669
"658",FALSE,1.31870560333989,"Sarah","Chang",1900,658
"270",FALSE,0.412510056239484,"Elizabeth","Webter",1904,270
"492",FALSE,0.0504176602317156,"Lauren","Anderson",1907,492
"659",FALSE,-0.539806323493003,"Lauren","Andyrson",1909,659
"890",TRUE,-1.99255135060101,"Christopher","Christensen",1923,890
"516",TRUE,0.249904267469659,"Emma","Curry",1898,516
"962",TRUE,-0.572488177388634,"Megan","Wypeer",1901,962
"920",FALSE,2.40500292544225,"Jacob","Mullins",1906,920
"2",FALSE,0.338954549448309,"Alxander","Curry",1908,2
"105",FALSE,0.0617599730203687,"Victoria","Andyrseen",1904,105
"969",FALSE,0.831020949498765,"Zachary","Chang",1905,969
"575",FALSE,-2.5138500317266,"Brandon","Todd",1907,575
"335",FALSE,-1.38513107673247,"Madison","Webster",1903,335
"518",FALSE,1.49362254277893,"Justin","Khyng",1914,518
"623",FALSE,0.270734939722284,"Alexader","Curry",1902,623
"749",TRUE,-1.25945231848646,"Jushua","Cheng",1918,749
"258",TRUE,-1.24483583924575,"Meghan","Avila",1908,258
"537",TRUE,-1.29955866929211,"Emily","Ashynfeelter",1906,537
"53",TRUE,-0.262164460116565,"Alexis","Todd",1904,53
"779",TRUE,-1.94091953758576,"Victoria","Sith",1922,779
"386",TRUE,-0.0630160326572248,"Hannah","Brady",1908,386
"770",FALSE,1.49453989375182,"Andrew","Fischer",1902,770
"42",TRUE,0.948781425480649,"Nicholas","Sherman",1924,42
"924",TRUE,-0.233152281123052,"Victoria","Fischer",1909,924
"304",FALSE,0.756700721091179,"Daniel","Goodwin",1906,304
"99",TRUE,0.489089030717611,"Tyler","Goodwin",1906,99
"842",TRUE,0.0775561950281726,"Sarah","Brady",1921,842
"442",TRUE,0.448122007776621,"Meghan","Smyth",1907,442
"46",TRUE,2.07512339062016,"Olivia","Walton",1916,46
"350",TRUE,-1.46721736340294,"Lauren","Potter",1913,350
"839",TRUE,-1.06333086922774,"Victoria","Chang",1901,839
"810",TRUE,-1.12944707883175,"Rachel","Ashenfelter",1906,810
"143",FALSE,1.03130160893895,"John","Walton",1902,143
"92",FALSE,-0.41746378374646,"David","Andyrseen",1903,92
"242",TRUE,0.378201110508074,"Taylor","Andersen",1921,242
"833",FALSE,1.22507680181693,"Elizabeth","Sherman",1924,833
"838",TRUE,-0.220838983777764,"Emily","Tydd",1919,838
"829",TRUE,-0.14658956466211,"Jussica","Smith",1921,829
"435",TRUE,-2.77764271598595,"Matthew","Webster",1924,435
"992",FALSE,-0.0040703979222324,"Madison","Walton",1923,992
"406",FALSE,-0.649157652701134,"Daniel","Smyth",1915,406
"90",FALSE,0.98648923359586,"Alyssa","Mulins",1910,90
"129",FALSE,-1.45601214492748,"Tyler","Webster",1912,129
"887",FALSE,-1.90018082361854,"Matthew","Mullins",1909,887
"954",FALSE,-0.77246785006842,"Nicholas","Mullins",1904,954
"36",FALSE,-1.40738496605309,"Emily","Curry",1910,36
"95",TRUE,0.480499924029672,"Dunieel","Shyrman",1922,95
"554",FALSE,2.30384357951542,"Alyssa","Cheng",1913,554
"870",FALSE,1.90856111770732,"auren","Mullins",1923,870
"876",TRUE,0.159173870963713,"Jacob","Christensen",1923,876
"700",TRUE,-0.668980935715264,"Brandon","Wolpe",1900,700
"747",FALSE,-1.24504638228502,"Ryan","Chang",1918,747
"133",TRUE,0.340003876334515,"Elizabeth","Sheman",1919,133
"496",FALSE,0.0343848905645925,"Ryan","Anderson",1922,496
"764",TRUE,-0.125652493395842,"Madison","Avila",1921,764
"546",FALSE,1.26463517486604,"Elizabeth","Johnson",1909,546
"355",TRUE,1.49666335170043,"Meghan","Molina",1904,355
