"","x1","x2","first","last","year","id_x"
"480",TRUE,-0.991401323716199,"Emily","Molina",1903,480
"152",FALSE,-0.374065016788331,"Hannah","Molina",1923,152
"460",FALSE,-0.109055744607207,"Nicholas","Cheng",1913,460
"716",TRUE,0.56328210370003,"John","Williams",1921,716
"110",TRUE,1.32505739822507,"Daniel","Christnsen",1908,110
"878",FALSE,-0.808018765342388,"Meegan","Fischer",1920,878
"710",FALSE,1.67254672414073,"Victoria","Godwin",1924,710
"602",TRUE,1.22708290017437,"Jssica","Molina",1901,602
"198",TRUE,2.91093287938785,"Megan","Bady",1919,198
"335",FALSE,-0.647368966964264,"Daniel","Todd",1915,335
"137",FALSE,-2.26082173899158,"Megan","Johnson",1907,137
"130",FALSE,-1.11598866750103,"Jessica","Mullins",1917,130
"443",FALSE,-1.06338802578417,"Ashley","Brdy",1920,443
"80",TRUE,-0.982653627598287,"Grace","Potter",1901,80
"39",TRUE,-0.869389393757864,"Zachary","Andorson",1909,39
"182",TRUE,-1.4466543691015,"Grace","Ficher",1905,182
"805",TRUE,-1.70817455498108,"Grace","Johnson",1902,805
"209",TRUE,1.17525654665682,"Lauren","Todd",1926,209
"811",TRUE,1.77769435516928,"Sarah","Andersen",1922,811
"354",TRUE,-1.70341197419481,"Brandon","Smith",1912,354
"967",FALSE,4.06302251827775,"Rachel","Smyth",1904,967
"47",FALSE,-0.135070008341636,"Alexander","Anderson",1903,47
"966",FALSE,-0.405510014738075,"Sarah","Cheng",1918,966
"642",FALSE,1.81601633401116,"William","Ashoneelter",1918,642
"876",FALSE,-1.03664895027567,"Emily","Avia",1905,876
"755",TRUE,1.46824071374,"Wlliam","Andersen",1903,755
"176",TRUE,-1.59559988671735,"Megan","Potter",1923,176
"138",TRUE,0.162528861542279,"Daniel","Fischer",1899,138
"357",FALSE,-1.25525902677406,"Ashley","Walon",1913,357
"799",FALSE,3.17869523102003,"Lauren","Molina",1912,799
"489",FALSE,0.595600574336188,"Joshua","Smyth",1906,489
"488",FALSE,-0.342538117161985,"David","Goodin",1912,488
"505",TRUE,-0.443532419995211,"Jacob","Andersen",1902,505
"744",FALSE,0.247351302675482,"Emily","Cheng",1912,744
"155",FALSE,0.417666999340382,"Taylr","Shermn",1909,155
"158",TRUE,-1.00303353837813,"David","Molina",1920,158
"118",TRUE,-0.246065180316756,"Matthw","Goodwin",1927,118
"965",TRUE,-0.142248350755447,"Kayla","Willias",1901,965
"90",FALSE,-1.10443913995148,"Nicholas","Smyth",1920,90
"948",FALSE,-1.50173928979654,"Megan","Khrosteensen",1915,948
"927",FALSE,1.3952242759615,"Hanah","Anderson",1923,927
"57",FALSE,-0.434555146875312,"Justin","Smith",1902,57
"53",FALSE,1.46863159004758,"Meghan","Goodwin",1913,53
"451",TRUE,-2.45232235447157,"Breendon","Ashonfeelter",1902,451
"411",FALSE,0.400247833649953,"Jessica","Sherman",1901,411
"938",FALSE,0.666666404482605,"Anhony","Molina",1914,938
"470",TRUE,0.958608831371877,"Ryan","Chang",1901,470
"781",FALSE,-1.76786865008429,"Taylor","Molina",1925,781
"840",TRUE,-0.718263828831773,"Rachel","Walton",1921,840
"50",FALSE,-0.741013050466846,"William","Asenfelter",1913,50
"437",FALSE,-2.16153218042729,"Alyssa","Ashenfelter",1901,437
"124",TRUE,-0.210536560839147,"Reechel","Fischer",1916,124
"627",FALSE,-0.164011950110015,"Emma","Johson",1914,627
"652",FALSE,0.878981170020366,"Tyler","Williams",1923,652
"325",FALSE,1.37100418760915,"Reechel","Cheng",1925,325
"132",TRUE,-0.0869172441544416,"Meehan","Williams",1916,132
"135",TRUE,-1.98747595481741,"Emma","Foscheer",1920,135
"916",FALSE,-1.35289202156885,"Samantha","Todd",1924,916
"346",FALSE,-0.918430232729621,"Meghan","Webster",1920,346
"632",FALSE,0.913734121698664,"Madison","Sherman",1911,632
"151",TRUE,-0.314023093606925,"Ashley","Smyth",1902,151
"313",FALSE,-0.145617494619067,"Joshua","Williams",1923,313
"22",TRUE,1.13290842199478,"Kayla","Andersen",1923,22
"442",FALSE,-0.837245015348011,"Daiel","Chang",1915,442
"649",FALSE,-1.0934382296594,"Matthew","Andrsen",1901,649
"675",TRUE,-0.596411094734833,"Elizabeth","Todd",1916,675
"83",FALSE,-0.076335384837592,"Lauren","Potter",1923,83
"662",FALSE,0.77263447883838,"Hnnah","Johnson",1916,662
"255",TRUE,-1.63837112476106,"Ashley","Ashenfelter",1900,255
"376",TRUE,-0.968619052073866,"Ashley","Todd",1909,376
"349",FALSE,-0.0818284460969087,"Grace","Campos",1908,349
"15",FALSE,-0.773419037017194,"Nicholas","Anderson",1903,15
"586",TRUE,0.355511818236252,"Alyssa","Curry",1906,586
"491",TRUE,-0.279254186629272,"Anthony","Christensen",1915,491
"410",FALSE,0.771684409253105,"Emily","Molina",1912,410
"148",FALSE,-0.646706291100539,"Matthew","Anderson",1916,148
"48",FALSE,0.677095668041468,"Kayla","Campos",1917,48
"187",TRUE,1.15943066955841,"Olivia","Curry",1901,187
"921",TRUE,-1.56571185034106,"Megan","Smith",1902,921
"108",TRUE,-2.15593309310263,"Taylor","Foscheer",1917,108
"884",FALSE,-4.1250588721577,"Christopher","Potteer",1904,884
"855",FALSE,0.0940989499483663,"Michael","Kory",1908,855
"268",FALSE,-2.89019290818281,"Daniel","Smith",1920,268
"224",FALSE,0.725630484799493,"Alexander","Campo",1924,224
"309",TRUE,-2.14828410522739,"James","Brady",1918,309
"69",FALSE,-0.455491843904466,"Jeestin","Poter",1903,69
"266",FALSE,1.11086523868213,"Nicholas","Smoth",1924,266
"458",FALSE,0.970589291748254,"Alexis","Curry",1911,458
"319",FALSE,0.831181045053183,"Brandon","Smyth",1923,319
"392",FALSE,-0.974711062212831,"ayla","ohnson",1901,392
"361",FALSE,0.528760217185387,"Jessica","Wolper",1917,361
"817",FALSE,0.0531703540724033,"Megan","Goodwin",1923,817
"404",TRUE,0.506002069122199,"Alyssa","Campos",1900,404
"797",TRUE,-1.81371582989078,"Taylor","Campos",1903,797
"115",FALSE,-0.307649462596076,"James","Curry",1904,115
"617",FALSE,0.348423670768349,"James","Chrstensen",1911,617
"800",FALSE,1.49533363951794,"Emily","Smith",1901,800
"64",TRUE,2.05666068224597,"Zachary","Brady",1912,64
"603",TRUE,-0.0379774024242791,"Jaco","Christensen",1910,603
"430",TRUE,0.296982322444246,"Teeylor","Campos",1911,430
"734",TRUE,0.989344992708481,"James","Shorman",1923,734
"796",FALSE,0.641341132277606,"Victoria","Smith",1923,796
"10",FALSE,1.90593742063883,"Grace","Sherman",1901,10
"295",FALSE,-1.58782225702286,"Leeuren","Avla",1902,295
"972",TRUE,0.942917578245815,"James","Smyth",1904,972
"982",TRUE,-1.34761936138028,"Emma","Wolton",1922,982
"793",TRUE,-1.04576060925204,"Christopher","Potter",1916,793
"971",FALSE,1.16235624299281,"Rachel","Avla",1903,971
"666",TRUE,0.3344251635126,"Alexis","Johnson",1903,666
"9",FALSE,1.25864250495439,"Jessica","Avila",1902,9
"741",FALSE,1.40816230387508,"Elizabeh","Wolpeer",1910,741
"37",FALSE,0.127591392778787,"John","Curry",1906,37
"774",FALSE,-1.1660455821163,"hristopher","Andorseen",1903,774
"576",FALSE,0.563695030799179,"Elizabeth","Goodwin",1912,576
"31",FALSE,1.90254233605334,"Megan","Andersen",1908,31
"365",FALSE,-1.11497160427855,"Christopher","Foscheer",1919,365
"328",FALSE,0.330586507182525,"Hannah","Avila",1920,328
"446",TRUE,4.09034836308819,"Megan","olper",1912,446
"455",TRUE,1.69104818794137,"Christopher","Wolper",1918,455
"520",FALSE,1.67741867747046,"Michael","Williams",1919,520
"55",TRUE,-1.41374102574428,"Emily","Smyth",1913,55
"251",TRUE,-0.450197809349688,"Tyleer","Ashenfelter",1915,251
