"","x1","x2","first","last","year","id_x"
"973",FALSE,-2.36604710144119,"Emma","Sherman",1910,973
"176",FALSE,1.10034873198433,"Megan","Walton",1908,176
"145",FALSE,-2.93126774548159,"Meghan","Webster",1919,145
"395",FALSE,1.16937109131138,"Emma","Fischer",1917,395
"450",TRUE,-2.1694306034056,"achary","Webster",1909,450
"475",FALSE,0.156128878714044,"Brandon","Todd",1912,475
"948",TRUE,-2.10566838525233,"Syrah","Anderson",1904,948
"845",FALSE,-1.83579585629214,"Jessica","otter",1923,845
"571",FALSE,-2.7916428419729,"Hnnah","Mullins",1914,571
"898",TRUE,0.752425181896665,"Alyssa","Fischer",1919,898
"284",TRUE,0.260081415522971,"Anthony","Malins",1912,284
"182",FALSE,-2.45847751602073,"Anthony","Brady",1909,182
"72",FALSE,-0.0520436055303676,"Grace","Avala",1916,72
"256",TRUE,3.05335636405116,"Meghan","Malina",1901,256
"470",FALSE,1.90242900823787,"Alyssa","Curry",1926,470
"463",TRUE,1.23610085673747,"James","Brady",1910,463
"125",TRUE,1.47564370032652,"Emily","Anerson",1910,125
"328",FALSE,-0.551932273936265,"Meghan","Avila",1910,328
"572",FALSE,1.94681702653859,"Taylor","Potter",1906,572
"37",FALSE,1.68727357870954,"Meghan","Wolper",1906,37
"187",FALSE,1.47278654205495,"Rachel","Godwin",1925,187
"243",FALSE,0.478834649694219,"Ema","Malins",1923,243
"186",FALSE,-3.30181085237402,"Dynieel","Smyth",1914,186
"677",TRUE,-2.51333251976302,"Matthew","Molin",1904,677
"390",FALSE,3.43812125564723,"Alexander","Anderson",1919,390
"630",FALSE,2.56175471182912,"Emily","Anderson",1915,630
"524",TRUE,2.30449052283914,"Meghan","Todd",1903,524
"708",TRUE,-1.61449314856171,"Matthe","Christensen",1920,708
"345",FALSE,1.40479570365461,"Jessica","Walton",1903,345
"720",FALSE,-1.45427347818865,"Alexande","Chang",1903,720
"798",FALSE,-2.22663418514012,"Emily","Goodwin",1920,798
"753",TRUE,1.66438927178461,"Alyssa","Kay",1914,753
"307",TRUE,1.27598912663233,"Jessica","Cheng",1921,307
"712",FALSE,2.82722890236722,"Olivia","Wlper",1903,712
"532",TRUE,-1.69538330914714,"Olivia","Khang",1912,532
"75",FALSE,0.207207323593683,"John","Webster",1907,75
"480",TRUE,-0.98882896948357,"Matthew","Avila",1918,480
"351",TRUE,0.737417329891343,"Ryan","Andersen",1916,351
"557",FALSE,-2.50977963952176,"William","Johnson",1906,557
"44",FALSE,-0.687897713525947,"Olivia","Anderson",1910,44
"199",FALSE,-1.91009116153129,"Madison","Walton",1922,199
"766",FALSE,0.0935820797338739,"Emma","Khrasteensen",1909,766
"569",FALSE,0.58533661020192,"Grace","Smyth",1904,569
"835",TRUE,0.794799972211661,"Brandon","Walpeer",1925,835
"638",TRUE,-1.88583589222598,"Kayla","Walton",1908,638
"12",TRUE,1.83915798662187,"Daniel","Smyth",1902,12
"558",FALSE,1.32793064878454,"Lauren","Andersen",1907,558
"530",FALSE,1.51703785080199,"James","Campos",1917,530
"236",FALSE,-3.84312163015357,"Taylor","Campos",1915,236
"348",TRUE,-1.58523855197077,"Taylor","Wolper",1908,348
"415",FALSE,0.461094873129681,"John","Smyth",1925,415
"124",TRUE,-0.311065619862015,"Anthony","Smith",1923,124
"368",TRUE,0.910057583917018,"Tyler","Campos",1922,368
"983",FALSE,-1.87109142239112,"Jacb","Todd",1922,983
"242",TRUE,-2.56398975494545,"David","Ficher",1907,242
"80",TRUE,-0.386972978922214,"Lauren","Williams",1909,80
"739",FALSE,-0.00814314582756942,"Elizabeth","Smyth",1905,739
"392",TRUE,1.86142772819031,"Victoria","Sherman",1913,392
"995",TRUE,0.339998506805639,"Victoria","Smith",1916,995
"942",TRUE,-1.27670796955546,"Madison","Molina",1912,942
"903",TRUE,2.09682534860824,"Christopher","Wiliams",1910,903
"424",TRUE,-0.580248513984353,"Syrah","Andersen",1911,424
