"","x1","x2","first","last","year","id_x"
"785",TRUE,-1.42282009972378,"Meghan","Potter",1917,785
"440",FALSE,2.56024161710243,"Christopher","Cheng",1914,440
"91",TRUE,-0.198492885485385,"Andrew","Christesen",1901,91
"319",FALSE,0.98426588964041,"Tyler","Brady",1924,319
"710",TRUE,0.0245719495873408,"Hnnah","Webster",1915,710
"14",TRUE,-1.15247365011138,"Nicholas","Webster",1903,14
"663",FALSE,2.2665087321453,"Justin","Williams",1916,663
"112",TRUE,-1.0725193441354,"Nicholas","Chng",1923,112
"316",FALSE,1.14056711472312,"Tyler","Poter",1905,316
"659",FALSE,-0.818026203618103,"Christopher","Chag",1903,659
"345",FALSE,0.941522413817838,"Hannah","rady",1901,345
"333",FALSE,0.587755797938923,"John","Ashenfelter",1905,333
"407",TRUE,-0.207382619007032,"Samantha","Molina",1914,407
"728",FALSE,0.26524323942216,"Daniel","Campos",1924,728
"794",FALSE,0.478733698657535,"Lauren","Webster",1916,794
"942",TRUE,-0.685878551189984,"Victoria","Tidd",1907,942
"94",FALSE,1.03254901194607,"Joshua","Fiscer",1917,94
"174",FALSE,-2.39602107345003,"Rachel","Andersen",1908,174
"207",TRUE,1.79621146802687,"Alexander","Wiliam",1926,207
"244",FALSE,2.47742229536983,"Meghan","Campos",1919,244
"405",TRUE,-1.72405416433753,"Alexander","Smyth",1912,405
"962",TRUE,0.0934495368302914,"David","Smith",1926,962
"677",FALSE,-0.248146310436496,"Jacob","Christensen",1919,677
"560",TRUE,0.639576558423302,"Tyler","alton",1911,560
"51",FALSE,1.22695242730717,"Meghan","Wilpeer",1915,51
"330",FALSE,0.801029731316665,"Sarah","Wolper",1908,330
"111",FALSE,-0.186764382328853,"James","Avila",1921,111
"412",FALSE,2.15725159365974,"Matthew","Sherma",1911,412
"124",FALSE,1.90714002930541,"Andrew","Avila",1915,124
"150",TRUE,0.0864275709862146,"Joseph","Webster",1912,150
"29",TRUE,-2.98603249089338,"John","Fscher",1922,29
"615",TRUE,0.70718558264848,"Elizabeth","Ashenfelter",1914,615
"777",TRUE,0.989489547371125,"Megan","Smith",1924,777
"606",TRUE,-1.42440411474451,"Zachary","Smyth",1924,606
"210",TRUE,0.0357009979861337,"Kala","Shirman",1919,210
"571",FALSE,0.693121466484523,"Emily","Ashinfeelter",1909,571
"825",FALSE,0.752030339772098,"Samantha","Andirson",1901,825
"581",FALSE,0.335366992833978,"Alexander","Waton",1913,581
"512",TRUE,-0.442260444034752,"Emily","Kimpos",1917,512
"998",TRUE,-1.75437024718824,"Megan","Mullis",1915,998
"129",TRUE,2.75108311751895,"Alexis","Avila",1906,129
"55",FALSE,-1.11754487332304,"Kayla","Bridy",1921,55
"179",TRUE,1.21909320607239,"Madison","Todd",1907,179
"997",TRUE,2.82109386044808,"Symantha","Curry",1910,997
"47",TRUE,-0.396678939055638,"Megan","Fischeer",1901,47
"312",FALSE,0.334920148282692,"Michael","Khristeensen",1901,312
"743",TRUE,-1.29106460689892,"Daniel","Potter",1919,743
"841",FALSE,-1.13164436700676,"Andrew","Christensen",1904,841
