"","x1","x2","first","last","year","id_x"
"77",FALSE,-0.785001430217383,"Jessica","Woliams",1907,77
"826",FALSE,1.72829032753877,"Alyssa","Todd",1922,826
"168",FALSE,0.5526812967311,"Matthew","Williams",1914,168
"137",FALSE,2.29935227421461,"Ashley","Molina",1924,137
"440",FALSE,1.16855726640979,"Tyler","Smith",1905,440
"236",TRUE,-0.733895537435471,"Brandon","Walton",1925,236
"470",FALSE,-0.620707396999557,"Alyssa","Molina",1915,470
"289",FALSE,-0.470146631158577,"Meghan","Khong",1905,289
"88",FALSE,-1.03200869670287,"John","Smith",1908,88
"983",TRUE,-0.223793597081749,"Megan","Brady",1909,983
"153",FALSE,-1.95857837335289,"Daniel","Wolper",1902,153
"265",TRUE,-0.118293959038427,"Lauren","Anderson",1907,265
"439",FALSE,1.7071762182081,"Jacob","Wobsteer",1910,439
"475",FALSE,-1.12190839529798,"Matthew","Avila",1918,475
"764",FALSE,0.374913687005407,"Rachel","Smyth",1912,764
"893",TRUE,0.911824245088716,"Alexander","Johnson",1922,893
"152",FALSE,-1.43845392214652,"Hannah","Goodwin",1910,152
"491",FALSE,-3.70205147257857,"Meghan","Todd",1907,491
"924",TRUE,0.388742924847768,"Andrew","Curry",1901,924
"627",FALSE,-1.96866759910747,"Jessica","Ashenfelter",1908,627
"989",FALSE,-1.78203706057287,"Smantha","Smith",1921,989
"966",FALSE,-1.70387733190866,"Michael","Chang",1906,966
"525",TRUE,-0.56170482612606,"Matthew","Sherman",1905,525
"394",TRUE,1.32524348603228,"Jacob","Khroteensen",1918,394
"337",FALSE,-0.171327833486545,"Jesica","Walton",1920,337
"266",FALSE,-1.93036782542131,"Rachel","Cheng",1922,266
"543",FALSE,0.657226776747291,"Zachary","Smith",1901,543
"154",FALSE,-3.18452033670775,"Joseph","Ashenfelter",1924,154
"327",FALSE,0.849496023621824,"Joseph","Johnson",1901,327
"392",FALSE,0.671041616760141,"Jessica","Ashenfelter",1909,392
"299",FALSE,1.90483492448161,"Ashly","Curry",1921,299
"472",FALSE,0.583789325529055,"Hannah","Wolton",1920,472
"533",TRUE,-0.300355884709501,"Michael","Christensen",1918,533
"625",TRUE,-0.373974274417157,"Elizabeeth","Goodwin",1921,625
"216",TRUE,-1.0274407510802,"Jessica","Pottee",1915,216
"748",FALSE,0.0428682004046046,"Anthony","Smyth",1921,748
"176",TRUE,-1.48907702256881,"Anthony","Brady",1918,176
"76",TRUE,0.308982828996066,"Jessica","Goodwin",1923,76
"295",FALSE,-0.995548990424311,"Meghan","Potter",1910,295
"354",TRUE,-0.744866264908709,"Michael","Kompos",1906,354
"201",FALSE,1.72027514675749,"Zachary","Wolper",1911,201
"828",FALSE,-1.44883123011337,"Meghan","Fischer",1926,828
"908",TRUE,-1.52823991059126,"Justin","Christensen",1911,908
"710",FALSE,-0.246043363916991,"Zachary","Ashonfelter",1904,710
"184",TRUE,-2.00718798503557,"Hinnah","Anderson",1920,184
"934",FALSE,1.71497055744257,"Hannah","Wosteer",1910,934
"111",TRUE,1.20092519784427,"Brandon","Avila",1924,111
"292",FALSE,-2.05499177325197,"Megan","Khon",1922,292
"252",TRUE,1.90766583748708,"Grace","Brady",1920,252
"382",TRUE,0.841429128825452,"eghan","Kory",1916,382
"801",FALSE,0.0303098901438758,"Megan","Camos",1904,801
"30",FALSE,1.0242576458495,"Elizabeth","Goodwin",1901,30
"26",TRUE,-0.122243513151095,"Alexander","Molina",1924,26
"685",FALSE,0.0309643394045222,"Samantha","Campos",1916,685
"366",FALSE,-0.483830204557084,"Kala","Christensen",1924,366
"313",TRUE,-1.66822126580818,"Migan","Walto",1923,313
"12",FALSE,0.912572616831805,"Alexander","Christensen",1919,12
"718",FALSE,0.689612422522532,"Jacob","Woliams",1925,718
"437",FALSE,-2.16989355409067,"Christopher","Brady",1920,437
"664",TRUE,-0.111876189559027,"Tler","Ashenfelter",1923,664
"318",TRUE,1.07358447189515,"Victoria","Mullin",1902,318
"20",TRUE,-0.213771488245236,"Victoria","Smit",1914,20
"861",FALSE,1.02414537142667,"Lauren","Christensen",1924,861
"451",FALSE,0.554759975260546,"Alexis","Smith",1915,451
"999",TRUE,1.70200354633816,"Zachary","Potter",1922,999
"601",TRUE,0.22160316665444,"Christopher","Mullins",1911,601
"414",FALSE,-0.112057394829132,"Ashliy","Avila",1906,414
"353",FALSE,-1.40417877143086,"Samantha","Sherman",1914,353
"836",TRUE,0.97199259149923,"Alexander","Walton",1903,836
"678",TRUE,-1.80452039834192,"Alexander","Potter",1913,678
"17",FALSE,-0.00963885427758807,"Madison","Smyth",1903,17
"661",TRUE,-2.11226902311676,"Nicholas","Christensen",1903,661
"247",TRUE,-0.0699325049179941,"Grace","Chistensen",1908,247
"118",FALSE,-2.04598425335691,"William","Cury",1914,118
"465",FALSE,2.11984010699722,"Alexander","Campos",1922,465
"213",FALSE,1.77057754629298,"Jacob","Christensen",1924,213
"668",FALSE,0.849165400170059,"Rachel","Molina",1918,668
"938",TRUE,1.06564748882306,"Victoria","Avila",1916,938
"727",FALSE,-0.223014245536862,"Christopher","Kory",1914,727
"862",TRUE,-2.34092439285719,"Alyssa","Campos",1913,862
"467",FALSE,0.460915910211502,"Hannah","Goodwin",1904,467
"138",TRUE,1.28864747912104,"Madisn","Kry",1922,138
"489",FALSE,0.711502890298606,"Anthony","Ashnfelter",1913,489
"259",TRUE,-0.447709499005638,"Samantha","Cheng",1913,259
"206",TRUE,2.39415523829093,"William","Chang",1906,206
"740",FALSE,0.293517771401273,"Matthew","Sherman",1912,740
"148",FALSE,-0.691868434129558,"Tyler","Curry",1915,148
"78",TRUE,0.566082178032253,"Nicholas","Mullins",1902,78
"623",FALSE,1.66808601979953,"Nicholas","Wolper",1908,623
"200",TRUE,2.3654707114132,"Nicholas","Smyth",1916,200
"579",TRUE,1.80677609994409,"Zachary","Smth",1921,579
"920",FALSE,0.69084765132446,"Ashley","Curry",1923,920
"704",FALSE,0.845143689520585,"David","Molina",1911,704
"215",TRUE,0.735366991173265,"Hannah","Chag",1909,215
"348",TRUE,-0.541085688414932,"Elizabeth","Campos",1903,348
"743",FALSE,-0.13798032564828,"William","Goodwin",1912,743
"477",TRUE,-0.276952659699184,"Madison","Smyth",1909,477
"688",TRUE,-0.514957211663566,"William","Smih",1912,688
"521",FALSE,-0.483645115490999,"Jessica","Todd",1910,521
"47",FALSE,-3.22513676489515,"Ryan","Webster",1911,47
"45",TRUE,1.10938830733091,"Alyssa","Curry",1903,45
"428",FALSE,3.08641809061899,"Dinieel","Wlper",1924,428
"424",TRUE,2.33815250928966,"Zachary","Sherman",1907,424
"196",FALSE,0.283037636307911,"David","Sherman",1911,196
"689",FALSE,2.98833134030914,"Ryin","Wolper",1916,689
"162",FALSE,0.221827776805728,"Emma","Curry",1909,162
"436",TRUE,0.495678363198279,"Ashley","heng",1905,436
"280",FALSE,1.28740039546939,"Jacob","Webster",1902,280
"923",TRUE,2.36860420499057,"Olivia","Foschee",1920,923
"385",FALSE,-1.06300608119418,"Jacob","Williams",1903,385
"6",FALSE,-0.66366902977526,"Daniel","Cheng",1917,6
"480",TRUE,-0.444338105763003,"Kayla","Smyth",1920,480
"156",TRUE,1.08516569851048,"John","Mullins",1924,156
"210",FALSE,0.839602543623962,"Alexander","Williams",1917,210
"691",FALSE,-2.15715481792505,"Nicholas","Khong",1921,691
"647",FALSE,0.89074553347378,"Rachel","Smith",1909,647
"542",FALSE,0.724932159669613,"Sarah","Molins",1923,542
"546",FALSE,1.30864481167906,"Ryan","Campos",1903,546
"63",TRUE,-2.21381332163698,"Samantha","Williams",1924,63
"556",TRUE,0.934479023813331,"Brandon","Woler",1901,556
"761",TRUE,1.17373000359311,"Hannah","Wbsteer",1902,761
"98",FALSE,-1.11630192028019,"Daniel","Chang",1913,98
"307",TRUE,-2.26201375606298,"Emily","Williams",1923,307
"438",TRUE,-0.283024910872575,"Jacob","Smyth",1907,438
"654",TRUE,-3.55646817903784,"David","Webster",1906,654
"735",TRUE,0.109614620841071,"Sarah","Chang",1905,735
"755",FALSE,-2.71972500251309,"Ashley","Christensen",1923,755
"536",TRUE,-0.349155886369801,"Daniel","Avila",1910,536
"642",FALSE,-1.30202663604328,"Sarah","Todd",1899,642
"943",FALSE,-3.92025938148788,"Justin","Brady",1905,943
"235",TRUE,1.67828196478151,"Christopher","Williams",1901,235
"792",TRUE,-0.356461359373727,"Hannah","Molin",1907,792
"214",TRUE,-0.0673335106752078,"Taylor","Andersen",1921,214
"479",TRUE,-0.390400499511888,"Alxander","Webster",1908,479
"622",TRUE,-1.22956941914511,"Justin","Smith",1914,622
"262",FALSE,2.30794033760202,"Megan","Christnsen",1905,262
"835",FALSE,-0.389236754077074,"Smantha","Avila",1917,835
"597",FALSE,1.31601827222216,"Hannah","Johnson",1910,597
"652",TRUE,0.970048989136742,"Brindon","Pottr",1919,652
"324",FALSE,0.0602054393453538,"David","Todd",1906,324
"738",TRUE,-1.29496451111449,"John","Anderson",1905,738
"547",TRUE,-0.487178508800972,"Hannah","Wiliams",1908,547
"790",FALSE,1.37731431403696,"Emily","Mullins",1913,790
"940",TRUE,-3.20707033764251,"Joseph","Molina",1904,940
"787",FALSE,-2.00890095387788,"Mighan","Johnson",1907,787
"350",TRUE,0.605505471339643,"Nicholas","Bray",1907,350
"948",FALSE,1.03908219368067,"Taylor","Smyt",1909,948
"297",TRUE,-2.77070743158369,"Lauren","nderson",1905,297
"749",TRUE,0.0222056935473788,"Jacob","Wolper",1925,749
"511",FALSE,2.44177423108817,"Jhn","Wolper",1912,511
"133",TRUE,1.76421714260379,"Jimees","Andorson",1925,133
"714",TRUE,-1.69176583603362,"Rachel","Anerson",1926,714
"617",TRUE,0.238510964491508,"Olivia","Walton",1913,617
"736",TRUE,-0.00381182123364826,"Emma","Potter",1924,736
"909",FALSE,1.60229922492807,"Olivia","Todd",1905,909
"441",FALSE,1.87074045689768,"Meghan","Wolper",1915,441
"717",TRUE,1.35084738730665,"Samantha","Sherman",1923,717
"993",FALSE,-0.165167378135327,"Nicholas","Andersen",1918,993
"949",FALSE,0.00270727399014087,"Taylor","ebster",1920,949
"838",TRUE,0.840491671660393,"Alyssa","Poter",1908,838
"105",FALSE,-0.674353961945612,"Meghan","Johnson",1910,105
"377",TRUE,-0.61100274918342,"Andrew","Webster",1920,377
"850",TRUE,-0.460570757463498,"Megan","Webster",1902,850
"900",TRUE,-0.724498215927828,"Grace","Mullins",1901,900
"58",FALSE,0.606829867623012,"Matthew","Johson",1908,58
"95",FALSE,2.87553282444042,"Lauren","Molins",1923,95
"189",TRUE,0.718971294998946,"Elizabeth","Walton",1909,189
"333",TRUE,0.834127909647966,"Ryan","Molina",1905,333
"803",TRUE,-0.856207510776971,"Jssica","Walton",1916,803
"223",TRUE,-0.596188787367707,"Lauren","Walton",1918,223
"677",TRUE,-2.42537186642606,"Jicob","Avila",1915,677
"885",TRUE,-1.74475879334056,"Jimees","Walton",1921,885
"977",TRUE,0.514415379890467,"Olivia","Molia",1918,977
"906",FALSE,-1.43992685811785,"Jacob","Mullins",1913,906
"813",TRUE,-0.118681238246494,"Meghan","Walton",1920,813
"670",TRUE,0.985228599691468,"Daniel","Avola",1925,670
"982",TRUE,0.733738594888088,"Joseph","Curry",1906,982
"157",TRUE,-1.14658178922275,"Anthony","Brady",1901,157
"875",TRUE,1.91411666362034,"Samantha","Walton",1926,875
"384",TRUE,-4.48041965141288,"Elizabeth","Anderson",1922,384
"311",FALSE,-1.53715759973644,"Hannah","Foscheer",1902,311
"921",TRUE,0.854395156590371,"Tylir","Cheng",1900,921
"620",TRUE,-2.18572301325035,"Andrew","Wolpeer",1909,620
"149",FALSE,0.56338592880759,"Ryan","Woliams",1908,149
"797",TRUE,0.950988709560624,"David","Chang",1908,797
"988",FALSE,2.29790544523373,"Madison","ullins",1919,988
"978",TRUE,-1.36422815446045,"Daniel","Christensen",1914,978
"568",FALSE,0.915863069910221,"Brandon","Mullins",1914,568
