"","y","first","last","year","id_y"
"1",6.51080184510958,"Alexis","Christensen",1902,1
"2",0.56956924058726,"Rachel","Christensen",1924,2
"3",-0.577803463914714,"Joseph","Cheng",1925,3
"4",1.67569955343727,"Samantha","Fischer",1906,4
"5",3.35022598201398,"Hannah","Curry",1922,5
"6",4.49846215792182,"Alyssa","Williams",1909,6
"7",1.82982903195337,"Joshua","Curry",1907,7
"8",4.51281606329969,"Joseph","Ashenfelter",1900,8
"9",3.78650764204228,"Sarah","Ashenfelter",1906,9
"10",-0.683509856562156,"Olivia","Avila",1923,10
"11",-1.75296634954663,"Megan","Ashenfelter",1902,11
"12",1.105336090461,"Jacob","Andersen",1921,12
"13",2.5125705706122,"Ashley","Webster",1923,13
"14",4.15181740545576,"Alexis","Wolper",1912,14
"15",1.03071523145326,"Joseph","Ashenfelter",1921,15
"16",2.404904327739,"Samantha","Johnson",1910,16
"17",2.94342111173913,"Andrew","Smith",1924,17
"18",1.16432322053573,"Alexis","Smith",1925,18
"19",1.58732999489211,"Megan","Campos",1912,19
"20",3.47526986096062,"Kayla","Smyth",1919,20
"21",2.0448695171936,"Ryan","Smyth",1904,21
"22",2.55744335658706,"Ryan","Todd",1908,22
"23",-0.638529003465462,"Christopher","Avila",1923,23
"24",3.12783793668225,"Zachary","Mullins",1914,24
"25",-0.563201452178695,"Taylor","Mullins",1913,25
"26",2.46359934117952,"Hannah","Wolper",1907,26
"27",2.56984096992282,"Jessica","Molina",1904,27
"28",-0.38289465477482,"Christopher","Curry",1925,28
"29",1.73356862620037,"Alexis","Curry",1906,29
"30",-0.689041376906589,"Jessica","Brady",1914,30
"31",2.70162527643352,"Madison","Ashenfelter",1901,31
"32",3.21376606018321,"Tyler","Johnson",1909,32
"33",2.64993337555788,"Meghan","Sherman",1903,33
"34",3.05654074277486,"Ryan","Sherman",1923,34
"35",2.10984514915468,"Kayla","Walton",1920,35
"36",0.853075781980935,"Brandon","Todd",1920,36
"37",-1.28467658505951,"Ashley","Smith",1909,37
"38",-0.797043877257294,"Ryan","Christensen",1912,38
"39",3.63750486816362,"Rachel","Walton",1900,39
"40",-1.71549912328684,"Anthony","Brady",1920,40
"41",1.60265684652656,"Samantha","Curry",1904,41
"42",-0.36754847193987,"Daniel","Webster",1901,42
"43",3.71927246054701,"Brandon","Williams",1907,43
"44",2.18726006377425,"Joshua","Avila",1900,44
"45",2.6330777395438,"Alyssa","Williams",1924,45
"46",4.03695396176125,"Alexander","Williams",1904,46
"47",-1.32675913696928,"Olivia","Chang",1924,47
"48",3.43661734916748,"Justin","Fischer",1910,48
"49",3.74288919954685,"Tyler","Mullins",1921,49
"50",-0.571930686665089,"John","Mullins",1910,50
"51",3.10099825054336,"Michael","Fischer",1911,51
"52",2.67654317059144,"Jacob","Goodwin",1925,52
"53",3.10877299639243,"Lauren","Molina",1915,53
"54",7.05884107423233,"Ryan","Webster",1916,54
"55",4.2266083155139,"Jacob","Williams",1914,55
"56",1.41703880907271,"William","Chang",1921,56
"57",2.87736723606157,"Elizabeth","Christensen",1916,57
"58",2.98766919377623,"Victoria","Potter",1906,58
"59",3.18009846313155,"Samantha","Brady",1921,59
"60",2.74750237532376,"Emma","Walton",1910,60
"61",3.69212512208884,"Hannah","Campos",1912,61
"62",-0.413762722649447,"David","Mullins",1900,62
"63",2.62135451649085,"Jessica","Cheng",1911,63
"64",1.32668871971388,"Joshua","Smith",1905,64
"65",-0.637445023343807,"Michael","Curry",1912,65
"66",2.82542202496932,"Sarah","Andersen",1921,66
"67",3.17155739897091,"Megan","Brady",1909,67
"68",5.28450850732861,"Grace","Webster",1901,68
"69",4.0507033542848,"Grace","Andersen",1925,69
"70",0.268741888661646,"Olivia","Webster",1902,70
"71",-1.13702248627349,"Jacob","Wolper",1914,71
"72",2.6626622553265,"Ryan","Christensen",1924,72
"73",4.91397822736914,"Michael","Webster",1901,73
"74",5.80541226926583,"David","Webster",1921,74
"75",1.10739350541721,"Alexander","Andersen",1924,75
"76",-0.0581374872077576,"Megan","Smyth",1907,76
"77",1.12689312904478,"David","Goodwin",1906,77
