"","y","first","last","year","id_y"
"1",0.438320212767181,"Daniel","Johnson",1911,1
"2",3.03065210156647,"Alyssa","Ashenfelter",1925,2
"3",3.84883861810906,"Rachel","Todd",1914,3
"4",1.80780101918205,"Lauren","Molina",1919,4
"5",-1.83326114840279,"Grace","Fischer",1920,5
"6",0.647475646456514,"Victoria","Cheng",1903,6
"7",3.35511355341923,"Taylor","Williams",1918,7
"8",-1.47773725503532,"James","Curry",1913,8
"9",2.04230839818822,"Anthony","Avila",1913,9
"10",2.61891150390966,"Samantha","Fischer",1925,10
"11",4.57192701848722,"Andrew","Todd",1914,11
"12",-1.43544182016326,"Olivia","Goodwin",1918,12
"13",0.71947537935774,"Jessica","Brady",1914,13
"14",4.85312041331312,"Taylor","Williams",1905,14
"15",1.28610078920427,"Anthony","Christensen",1923,15
"16",3.42401520559889,"Alexis","Todd",1908,16
"17",-0.236402421421396,"William","Andersen",1913,17
"18",2.09476760562563,"Ryan","Ashenfelter",1919,18
"19",0.501212367328021,"Jacob","Smith",1905,19
"20",1.96771396114126,"Joseph","Smyth",1911,20
"21",2.36065356168176,"John","Ashenfelter",1925,21
"22",5.31052740954688,"Zachary","Walton",1914,22
"23",0.369046585399296,"Grace","Brady",1915,23
"24",5.65945824156539,"Alexis","Molina",1911,24
"25",0.850811391048987,"Alexis","Goodwin",1906,25
"26",3.6060946171574,"Ryan","Brady",1922,26
"27",3.16835227555759,"Madison","Avila",1915,27
"28",1.64109324203172,"Megan","Goodwin",1914,28
"29",2.48465523377009,"Rachel","Chang",1923,29
"30",5.20395822230225,"Sarah","Cheng",1910,30
"31",1.60082718671442,"Sarah","Smith",1901,31
"32",2.89967642597115,"Victoria","Goodwin",1905,32
"33",0.727630226574118,"Tyler","Avila",1923,33
"34",-0.705235296191141,"Michael","Smyth",1902,34
"35",3.89319183239779,"Michael","Todd",1915,35
"36",1.62466642804066,"Elizabeth","Curry",1912,36
"37",1.8848089835197,"Christopher","Campos",1912,37
"38",7.34200943173766,"Alexander","Chang",1904,38
"39",0.630869493911565,"Hannah","Johnson",1923,39
"40",1.05513419736706,"Victoria","Fischer",1902,40
"41",0.663760229633737,"James","Wolper",1907,41
"42",-3.08268564703175,"Andrew","Fischer",1906,42
"43",3.68562388108291,"Alexander","Curry",1916,43
"44",-0.227006167381,"Meghan","Cheng",1903,44
"45",1.26307975755286,"Hannah","Wolper",1907,45
"46",1.65578901143603,"Hannah","Curry",1912,46
"47",0.663165332935626,"Christopher","Todd",1915,47
"48",-3.65468425587351,"Lauren","Potter",1916,48
"49",3.72977204182771,"James","Anderson",1921,49
"50",3.26610575135967,"Ashley","Fischer",1915,50
"51",6.42473361636172,"Joseph","Sherman",1925,51
"52",1.6214695186063,"Samantha","Cheng",1911,52
"53",4.6635632280707,"Matthew","Christensen",1923,53
"54",4.00438818859501,"Daniel","Webster",1924,54
